onset_s,offset_s,duration_s,peak_amp,freq_hz
31241.93,31242.42,0.5,10.2719960221906,26
31389.63,31390.26,0.64,13.8225035772231,25
31543.31,31543.96,0.66,20.9700838599293,24.2424242424242
31566.54,31567.68,1.15,25.9857096688365,26.9565217391304
31572.5,31573.35,0.86,47.931799902166,24.4186046511628
31605.38,31606.01,0.64,15.2737491079122,26.5625
31662.68,31663.17,0.5,11.5876875904846,26
31676.13,31676.68,0.56,23.6369974834526,26.7857142857143
31731.08,31731.65,0.58,18.4956790761311,27.5862068965517
31741.19,31741.81,0.63,23.4295436555985,25.3968253968254
31850.98,31851.89,0.92,15.1022886922717,23.9130434782609
31922.94,31923.73,0.8,5.28751226966706,25
32024.7,32025.21,0.52,7.1594192470396,25
32039.6,32040.09,0.5,8.84146423338919,26
32084.81,32085.46,0.66,10.4915655660736,25.7575757575758
32087.66,32088.37,0.72,16.8235516558332,27.7777777777778
32129.4,32130.11,0.72,9.80453695322891,26.3888888888889
32135.07,32135.79,0.73,15.9101368690144,26.027397260274
32192.55,32193.18,0.64,19.5372434670111,25
32323.99,32324.54,0.56,16.2242738895947,26.7857142857143
32325.98,32326.76,0.79,26.1478341957348,25.3164556962025
32374.33,32374.84,0.52,9.62774979178837,26.9230769230769
32392.99,32394.09,1.11,11.6150117764834,27.027027027027
33493.56,33494.14,0.59,13.4717142837988,27.1186440677966
33540.86,33541.7,0.85,14.0943852162146,25.8823529411765
34050.01,34050.55,0.55,17.6759109103179,25.4545454545455
35096.72,35097.23,0.52,16.0113547926179,25
35179.51,35180.21,0.71,20.7757096256304,26.7605633802817
35190.46,35191.05,0.6,20.0951740494434,25
35209.68,35210.69,1.02,30.3536022811294,26.4705882352941
35243.97,35244.58,0.62,7.30403153655554,24.1935483870968
35268.72,35269.6,0.89,18.5806525636175,25.8426966292135
35432.17,35432.89,0.73,19.2204999966718,27.3972602739726
35665.38,35665.96,0.59,14.2796733279303,25.4237288135593
35822.46,35822.96,0.51,7.41698398368361,25.4901960784314
35869.06,35869.67,0.62,17.8155564799902,25.8064516129032
36041.53,36042.39,0.87,11.4265763859001,25.2873563218391
39206.1,39206.73,0.64,10.3804665769708,25
39285.09,39285.58,0.5,30.248313689332,28
39328.97,39329.47,0.51,23.9774555219178,27.4509803921569
39519.2,39519.84,0.65,16.6509248606925,26.1538461538462
39592.12,39592.74,0.63,18.5642270047688,25.3968253968254
39627.73,39628.37,0.65,17.2615371216655,27.6923076923077
39678.59,39679.74,1.16,13.3745226544916,26.7241379310345
39716.12,39716.67,0.56,18.5669529816996,25
39733.86,39734.48,0.63,20.7525924887967,25.3968253968254
39828.11,39828.72,0.62,8.17052858134098,25.8064516129032
39856.42,39857.11,0.7,18.2183863229171,25.7142857142857
40031.34,40031.95,0.62,9.4214518994569,24.1935483870968
40177.71,40178.42,0.72,10.2138997028188,26.3888888888889
40274.57,40275.16,0.6,13.9475826601778,26.6666666666667
40346.95,40347.57,0.63,10.928089842334,25.3968253968254
40526.84,40527.35,0.52,13.2876134188114,25
40527.57,40528.06,0.5,9.59969320234601,26
40622.95,40623.57,0.63,9.21680323048387,25.3968253968254
40724.87,40725.6,0.74,10.753076363521,27.027027027027
40753.49,40754.06,0.58,20.54321678154,25.8620689655172
40922.58,40923.1,0.53,9.01454936034183,24.5283018867925
40975.19,40975.72,0.54,17.7254191526836,25.9259259259259
41052.38,41053.03,0.66,5.924276360617,24.2424242424242
41087.46,41087.99,0.54,22.8740180394673,25.9259259259259
41150.62,41151.45,0.84,8.29290411319882,25
41156.72,41157.34,0.63,14.5687841436178,25.3968253968254
41271.43,41271.93,0.51,5.6814730488915,23.5294117647059
41470.48,41471.05,0.58,12.3477892898933,24.1379310344828
41769.44,41770.07,0.64,10.0351362215852,25
42086.94,42087.49,0.56,6.93399578978736,25
42760.64,42761.15,0.52,13.4265455377731,25
43073.52,43074.15,0.64,15.0185906131664,25
44480.77,44481.28,0.52,6.79322070903049,26.9230769230769
44782.62,44783.18,0.57,11.848708653134,26.3157894736842
44846.33,44846.89,0.57,12.8381097117248,24.5614035087719
44885.81,44886.37,0.57,9.57056064138853,24.5614035087719
44890.47,44891.44,0.98,10.2648012879536,26.530612244898
44920.05,44920.57,0.53,19.889971447159,26.4150943396226
44970.85,44971.78,0.94,20.9940721604947,25.531914893617
45091.95,45092.54,0.6,14.9431502862524,26.6666666666667
45252.89,45253.48,0.6,13.5432387530087,26.6666666666667
45296.27,45296.79,0.53,19.2168075768499,24.5283018867925
48363.92,48364.62,0.71,17.8223685827388,26.7605633802817
48431.06,48431.58,0.53,9.29735499638899,26.4150943396226
48451.27,48451.93,0.67,17.6257864354861,25.3731343283582
48484.43,48485.16,0.74,8.3352849627023,27.027027027027
48492.16,48492.96,0.81,17.9453399712932,24.6913580246914
48652.17,48652.98,0.82,8.44162520437813,25.609756097561
48942.2,48942.92,0.73,8.54048628764442,26.027397260274
48958.49,48959.05,0.57,7.71894646399788,24.5614035087719
48961.96,48962.77,0.82,12.4720054309638,25.609756097561
48965.72,48966.38,0.67,10.0235581757542,23.8805970149254
49012.65,49013.23,0.59,6.64066290842107,27.1186440677966
49094.13,49094.69,0.57,8.88094836599634,24.5614035087719
49121,49121.52,0.53,7.94369117727059,24.5283018867925
49130.04,49130.54,0.51,8.40089007175934,23.5294117647059
49282.92,49283.41,0.5,24.6083550380449,26
49427.87,49428.64,0.78,8.64157035734987,25.6410256410256
49869.53,49870.2,0.68,12.4765466951142,25
49982.9,49983.39,0.5,5.54861571013588,26
50153.83,50154.42,0.6,14.3367795104773,26.6666666666667
50841.04,50841.92,0.89,23.9231581846678,26.9662921348315
50985.43,50986.14,0.72,10.7789840217185,26.3888888888889
50993.56,50994.05,0.5,16.2915067503791,26
50994.55,50995.05,0.51,25.9997526346407,25.4901960784314
51045.9,51046.97,1.08,12.1032479161762,25
51114.4,51115.38,0.99,11.375357999001,26.2626262626263
51181.76,51182.33,0.58,6.65769969352004,25.8620689655172
51339.94,51340.46,0.53,6.45264128521243,26.4150943396226
51478.77,51479.27,0.51,8.01133656096915,25.4901960784314
51591.71,51592.23,0.53,11.0336975869586,24.5283018867925
51735.5,51736,0.51,10.2013817874609,25.4901960784314
51775.08,51775.67,0.6,11.7114821964816,25
51779.73,51780.28,0.56,25.4266180559905,23.2142857142857
51816.34,51817,0.67,11.2270051329809,23.8805970149254
51827.72,51828.21,0.5,8.92800143794284,26
52957.38,52958.21,0.84,21.1220558837707,26.1904761904762
52959,52959.52,0.53,17.2486342564192,26.4150943396226
52959.7,52960.31,0.62,10.2474461537242,25.8064516129032
52989.53,52990.05,0.53,4.017432268236,26.4150943396226
52993.25,52993.74,0.5,14.3553838244509,24
53260.4,53260.93,0.54,8.87493554973874,25.9259259259259
53277.89,53278.42,0.54,8.67188765884325,25.9259259259259
53405.04,53405.71,0.68,6.50562614906875,26.4705882352941
53516.63,53517.12,0.5,10.5044529130187,24
53539.95,53540.62,0.68,9.30753614364003,25
53627.54,53628.22,0.69,11.8587718212131,26.0869565217391
53736.6,53737.26,0.67,7.94801574267724,25.3731343283582
53740.26,53740.99,0.74,13.0483694728674,25.6756756756757
53764.77,53765.29,0.53,10.3517089370806,24.5283018867925
53872.06,53873.01,0.96,15.2600824173738,27.0833333333333
53982.37,53982.86,0.5,12.2383085885027,26
54229.71,54230.59,0.89,8.76171198600725,24.7191011235955
54282.46,54283.03,0.58,14.1598666045688,25.8620689655172
54366.76,54367.38,0.63,9.39853714648341,25.3968253968254
54370.11,54370.7,0.6,13.5289914165397,26.6666666666667
54452.28,54453.33,1.06,7.98803217832271,25.4716981132075
54455.97,54456.55,0.59,6.84988157853953,23.728813559322
54647.29,54647.81,0.53,11.567772311988,26.4150943396226
54678.42,54678.99,0.58,10.0355721238981,27.5862068965517
54926.18,54926.71,0.54,16.9082369428447,24.0740740740741
55069.96,55070.47,0.52,16.0101540826412,26.9230769230769
55235.46,55236.11,0.66,13.3786918736844,27.2727272727273
55277.42,55278.04,0.63,11.896785571343,25.3968253968254
55396,55396.51,0.52,13.8369195386944,25
56342.51,56343.03,0.53,13.0507691594747,26.4150943396226
56355.15,56355.67,0.53,11.5502029797046,28.3018867924528
56361.59,56362.16,0.58,14.3230615756744,24.1379310344828
57517.02,57517.52,0.51,12.4742324610471,25.4901960784314
57778.14,57778.7,0.57,12.663203513353,26.3157894736842
57825.6,57826.28,0.69,12.3400474694724,26.0869565217391
57835.75,57836.26,0.52,13.3196438948823,26.9230769230769
58039.14,58039.7,0.57,12.9366006130954,24.5614035087719
58084.33,58085.06,0.74,17.4945783818358,27.027027027027
58586.09,58586.62,0.54,16.0401041892787,25.9259259259259
60086.99,60087.52,0.54,9.00720659936705,25.9259259259259
