onset_s,offset_s,duration_s,peak_amp,freq_hz
33460.77,33461.4,0.64,15.968839802013,25
33523.44,33524.21,0.78,56.6019197381409,26.9230769230769
33664.86,33665.38,0.53,28.4231897495835,26.4150943396226
33689.4,33690,0.61,12.4441187660257,27.8688524590164
33708.44,33709.24,0.81,25.8613750401604,25.9259259259259
33711.71,33712.24,0.54,33.5006694210564,27.7777777777778
33746.13,33746.62,0.5,54.4240491974394,26
33765.42,33766.09,0.68,45.0296671964621,25
33778.23,33779.07,0.85,22.6947350755082,25.8823529411765
33806.1,33806.61,0.52,21.1844434314089,23.0769230769231
33820.13,33820.72,0.6,15.85133053687,26.6666666666667
33857.81,33858.37,0.57,32.6844114182352,28.0701754385965
33881.1,33881.64,0.55,27.0258058530279,25.4545454545455
33916.78,33917.31,0.54,16.2470045408156,24.0740740740741
33923.85,33924.66,0.82,21.4691223426696,25.609756097561
33948.96,33949.54,0.59,26.5073482408186,25.4237288135593
33954.38,33954.93,0.56,19.3975365595578,26.7857142857143
34010.98,34011.58,0.61,18.433900058509,24.5901639344262
34046.42,34047.42,1.01,41.7128981955315,25.7425742574257
34063.42,34064.11,0.7,17.6930777382388,24.2857142857143
34119.69,34120.3,0.62,24.1203189028753,25.8064516129032
34166.47,34167.04,0.58,25.0982075939449,24.1379310344828
34187.09,34187.75,0.67,17.8702506260263,25.3731343283582
34211.38,34211.98,0.61,37.8679997008288,26.2295081967213
34218.7,34219.39,0.7,34.3426958429525,25.7142857142857
34225.01,34225.67,0.67,27.5658226424112,25.3731343283582
34237.02,34237.56,0.55,39.6765915738672,25.4545454545455
34256.75,34257.38,0.64,30.6145266425983,25
34315.29,34315.84,0.56,24.8122516470307,25
34318.15,34319.13,0.99,34.735793832304,25.2525252525253
34392.2,34392.72,0.53,20.9702352035327,26.4150943396226
34473.26,34474.11,0.86,37.2556570684684,24.4186046511628
34595.8,34596.48,0.69,25.8108542174469,24.6376811594203
34702.69,34703.51,0.83,29.1576221897092,26.5060240963855
34709.43,34710.28,0.86,32.822004927352,26.7441860465116
34722.03,34722.62,0.6,16.6373317057202,25
34777.28,34777.96,0.69,25.431889717734,24.6376811594203
34902.34,34902.94,0.61,19.8915463369425,26.2295081967213
34934.49,34935.1,0.62,19.2503950619011,27.4193548387097
34981.84,34982.36,0.53,22.4019542543907,24.5283018867925
35111.06,35112.13,1.08,41.3723914776633,26.8518518518519
35119.18,35120.01,0.84,20.6141841072293,25
35126.17,35126.77,0.61,40.491366348256,26.2295081967213
35132.02,35132.72,0.71,18.5011092807548,23.943661971831
35144.6,35145.22,0.63,14.0758285108118,26.984126984127
35173.52,35174.11,0.6,16.8579789373912,25
35208.11,35208.84,0.74,22.7345134379021,25.6756756756757
35337.41,35337.94,0.54,24.6886627774981,24.0740740740741
35357.37,35357.94,0.58,28.2084317266521,25.8620689655172
35502.61,35503.13,0.53,18.7554433813106,26.4150943396226
35609.75,35610.38,0.64,23.5142601481653,25
35637.75,35638.33,0.59,19.2041647126006,25.4237288135593
35841.76,35842.35,0.6,28.6271598609165,25
35884,35884.77,0.78,27.6362004560219,25.6410256410256
35891.27,35891.76,0.5,26.1397187590265,24
36003.24,36003.81,0.58,42.3955514270966,25.8620689655172
37176.34,37176.99,0.66,37.9802891001978,27.2727272727273
37314.15,37314.83,0.69,17.6717059007918,26.0869565217391
