bp_abs_delta,bp_abs_theta,bp_abs_alpha,bp_abs_sigma,bp_abs_beta,bp_rel_delta,bp_rel_theta,bp_rel_alpha,bp_rel_sigma,bp_rel_beta,sef95,spectral_entropy,hjorth_activity,hjorth_mobility,hjorth_complexity,hilbert_env_mean,hilbert_env_std,hilbert_env_peak,wavelet_delta,wavelet_theta,wavelet_alpha,wavelet_sigma,wavelet_beta,total_power,Stage
156.363605587216,11.5298955770302,3.58735616896039,1.38375094630411,3.53370307737876,0.659985901507854,0.0486658548075833,0.0151416596356272,0.00584059258757286,0.0149151984723456,6.640625,4.37303731281171,228.868504088195,0.255742365479503,5.23286669852954,16.1808665990196,13.9941299405438,108.243741056368,835.494630267154,233.835843033697,62.2240173048653,15.2029551381201,5.26743487460336,236.919614843251,W
307.055449521386,17.5634436743176,4.75959913954231,3.75991199436412,14.650857707186,0.677614503685881,0.0387592670540073,0.0105035537187562,0.00829742935334611,0.0323317292993878,12.3046875,4.77284789695799,459.249886662902,0.334729731982845,4.10811688178005,24.9344196097449,17.2220425530608,137.951259412397,3711.39440593053,703.857513322317,81.8998226848055,44.4608725547016,23.2782428699722,453.141790577326,W
433.824745876938,32.02885964267,5.98264064906798,4.72269093649988,15.673339940958,0.665879127063659,0.0491612092265374,0.00918277615741863,0.00724887491567862,0.0240570645571647,7.03125,4.66905396553149,644.203938077749,0.295009401507026,4.57489757513676,30.6778466940894,18.6269645195213,109.524795657255,4387.18637481259,1036.33447727961,104.324599398672,51.1314655108537,23.2459903713929,651.506749866127,W
394.811055983371,26.6001139108331,5.19098255688655,3.26104748404645,8.66500276078545,0.782708743628995,0.0527344445501375,0.0102910680279223,0.00646499215376582,0.0171782763467541,5.859375,4.74299626583819,504.309565897792,0.269546422846942,4.80094242867933,25.9504965911025,18.3022420831657,104.4141437711,4337.57239136625,928.504928494003,78.0654152955871,32.1654546447544,14.1278080131969,504.416309638815,W
429.559266962028,23.1236360492176,4.54189559172034,3.73647671601606,9.73415168636059,0.708775022361916,0.0381541196254109,0.0074941513248081,0.00616520599515589,0.0160614008585325,5.2734375,4.51380570028072,654.099948286155,0.247466889967396,5.25436422411779,30.5635104906172,19.3371391124702,107.483575984319,3848.01299443187,1013.34592899623,95.6998054814754,37.3861594281358,14.3693450159856,606.058697625331,W
349.66693118927,18.3527519496538,4.02268569154038,4.40095186686901,11.12342363928,0.757626276958885,0.0397650618097476,0.00871598687783215,0.00953557937729724,0.0241012154343601,7.03125,4.74020150435472,483.398339758468,0.285444527624236,4.67156221309748,26.0373545265157,16.9945723541717,105.600432720865,4340.51300001506,635.291798188498,74.0953922209452,37.2755786342682,16.3479376273544,461.529571800011,W
192.475671736835,13.9148815478958,4.79298676145742,4.79349731559871,12.5590798709425,0.693359231065885,0.0501258755631895,0.0172658787754583,0.0172677179555667,0.0452418421696319,18.9453125,5.03542604428559,295.803105418612,0.38750680506868,3.54180255605024,20.2322068370966,13.4961345364978,89.7229879339448,2274.97517753995,427.731615378442,73.0621581732483,58.6634184433844,17.4010226933612,277.598772920274,W
467.928116802363,33.4824758966207,12.2308461531068,10.3746201809004,34.3035912023838,0.671543122813044,0.0480520952166377,0.0175529965509048,0.0148890493734183,0.04923051197943,20.703125,5.05441947627768,699.892718041172,0.41338751340695,3.40081981927059,31.1423185446734,20.7291691423754,139.347167166237,3719.30985815784,1081.29270457598,161.857945602068,118.995135066397,52.5291586894074,696.795337345199,W
254.892613063986,13.4115513157691,3.1829685252158,2.37613361323909,5.78142478173194,0.716393021464264,0.0376940769453171,0.00894594947885988,0.00667828509476592,0.0162490874802779,5.46875,4.53534520258247,368.578886837639,0.25061633974819,5.1730846337067,21.7064401531998,16.3043290067421,94.635205117171,2775.97908444305,519.363458902156,53.1616796053864,18.5632851649529,9.79320074399334,355.799966536526,W
363.598403301723,28.0418047523653,4.040607081,2.87052951628914,7.39099730558735,0.771962016931017,0.0595360374480475,0.00857868231419632,0.00609447053378762,0.0156919533621227,5.2734375,4.65361034834431,508.383236641471,0.247912189645215,5.08967964240479,25.4697604562368,19.1792011466412,102.283440144757,3551.36922200286,920.209085152052,83.1434499362972,25.2291652943956,11.25201885773,471.005561578316,W
