onset_s,offset_s,duration_s,peak_amp,freq_hz
35501.88,35503.55,1.68,62.8498020439395,NaN
35524.7,35526.19,1.5,56.6942894371165,NaN
35610.17,35611.96,1.8,58.538113737594,NaN
35670.16,35671.02,0.87,22.9865079266181,NaN
35671.36,35672.22,0.87,32.0729732140955,NaN
35762.38,35764.23,1.86,74.0287231323666,NaN
35872.7,35873.83,1.14,51.1042455086015,NaN
36135.99,36137.37,1.39,56.8560099421475,NaN
36321.79,36323.38,1.6,48.2948230471754,NaN
36426.99,36428.52,1.54,41.6327259976044,NaN
36469.22,36470.44,1.23,57.5405148345149,NaN
36476.06,36477.89,1.84,56.5785390884657,NaN
36510.32,36511.74,1.43,51.7119955150667,NaN
39280.66,39282.41,1.76,49.5614166462071,NaN
39286.95,39288.74,1.8,54.557964145129,NaN
39323.12,39324.78,1.67,50.4072803685955,NaN
39738.12,39739.91,1.8,63.7340522430274,NaN
39753.37,39754.98,1.62,49.016034493027,NaN
39775.89,39777.14,1.26,46.8594238124515,NaN
39800.87,39802.55,1.69,50.811672261922,NaN
39843.89,39845.61,1.73,58.0750086744242,NaN
39872.98,39874.83,1.86,53.2809223406267,NaN
39892.21,39893.99,1.79,46.1446184740142,NaN
39949.54,39950.87,1.34,55.1222774206929,NaN
40037.09,40038.88,1.8,48.0476789430691,NaN
40157.89,40159.49,1.61,45.8294573681447,NaN
40174,40174.82,0.83,33.2503675233766,NaN
40352.68,40354.52,1.85,56.9493161642039,NaN
40390.03,40391.8,1.78,56.2181440095028,NaN
40456.26,40457.22,0.97,59.2148348377716,NaN
40457.72,40458.88,1.17,54.6416366684982,NaN
40472.5,40474.35,1.86,57.3599640575969,NaN
40476.73,40478.4,1.68,54.9054617118564,NaN
40516.38,40517.59,1.22,47.408172822156,NaN
40553.44,40554.98,1.55,49.7828900935496,NaN
40588.11,40589.37,1.27,53.7631315618052,NaN
40634.92,40635.73,0.82,36.7641824468589,NaN
40641.76,40642.8,1.05,50.6930222476213,NaN
40643.08,40643.84,0.77,33.696368023225,NaN
40644.99,40646.16,1.18,45.3409397445264,NaN
40648.53,40649.44,0.92,32.6734082914552,NaN
40653.95,40654.92,0.98,37.2652379084742,NaN
40660.65,40662.06,1.42,54.9735574325307,NaN
40729.52,40730.9,1.39,55.8644812882561,NaN
40809.93,40811.57,1.65,52.0508788019415,NaN
40867.54,40869.14,1.61,54.7397201712944,NaN
40897.3,40898.62,1.33,53.3791162230507,NaN
40935.21,40936.67,1.47,45.855321612701,NaN
40950.43,40952.22,1.8,40.1149107663905,NaN
40992.75,40993.54,0.8,19.6557730378004,NaN
40993.76,40995.14,1.39,53.2055675512289,NaN
41002.48,41003.38,0.91,25.3716932284158,NaN
41012.32,41013.86,1.55,45.295347236707,NaN
41021.32,41022.02,0.71,16.0960446588409,NaN
41029.7,41031.33,1.64,46.8263824238976,NaN
41055.32,41057.1,1.79,53.7896041299336,NaN
41073.65,41075.19,1.55,47.2641897390414,NaN
41081.14,41081.95,0.82,31.3224856127089,NaN
41082.58,41083.27,0.7,20.4256832392799,NaN
41090.85,41091.48,0.64,40.9392213270359,NaN
41094.92,41096.46,1.55,49.104854439772,NaN
41105.56,41106.22,0.67,21.7861008477826,NaN
41179.76,41180.35,0.6,32.1723783051219,NaN
41186.77,41188.35,1.59,41.4202896947665,NaN
41193.75,41195.35,1.61,60.7704949209606,NaN
41195.66,41196.42,0.77,21.1263240865996,NaN
41245.73,41247.12,1.4,59.983709366253,NaN
41247.33,41247.84,0.52,43.5001896481278,NaN
41265.08,41266.59,1.52,60.0240567529326,NaN
41273.34,41274.85,1.52,47.7919817691101,NaN
41326.18,41327.41,1.24,44.8723259446633,NaN
41345.74,41347.06,1.33,50.2514189105721,NaN
41349.07,41349.77,0.71,26.0628815881727,NaN
41363.68,41364.63,0.96,42.7120370183795,NaN
41364.73,41365.73,1.01,38.0217106835052,NaN
41389.08,41390.65,1.58,53.213341295194,NaN
41394.68,41396.41,1.74,57.1558592136228,NaN
41439.2,41440.9,1.71,52.2405858333772,NaN
41487.85,41488.81,0.97,43.3747134052779,NaN
41488.96,41489.87,0.92,46.0096813077237,NaN
41512.15,41512.85,0.71,26.5417542689494,NaN
41573.65,41575.45,1.81,42.4129867331325,NaN
41603.14,41603.8,0.67,40.0579294202872,NaN
41608.37,41610.03,1.67,45.7765274907204,NaN
41625.25,41626.83,1.59,61.2908394173985,NaN
41645.72,41647.18,1.47,49.0340771847748,NaN
41648.35,41649.69,1.35,48.6693061227092,NaN
41649.78,41650.47,0.7,32.7437174214893,NaN
41655.21,41656.74,1.54,58.3525279125579,NaN
41746.28,41747.86,1.59,45.651459105184,NaN
41804.77,41806.6,1.84,51.4740609877826,NaN
41836.39,41837.38,1,44.3154878749441,NaN
41839.25,41840.63,1.39,53.0618378663173,NaN
41893.61,41894.48,0.88,24.6465275135618,NaN
41897.72,41898.62,0.91,27.9399683833023,NaN
41898.81,41899.74,0.94,33.8147376344639,NaN
41921.45,41922.61,1.17,59.1718990160335,NaN
41952.36,41953.76,1.41,53.7338563520511,NaN
41986.4,41987.89,1.5,44.5257406885968,NaN
41989.38,41991.2,1.83,50.3279849932472,NaN
42011.25,42012.86,1.62,46.9938564817863,NaN
42022.49,42024.26,1.78,50.5906293588083,NaN
42025.56,42026.34,0.79,36.511530225988,NaN
42026.62,42027.6,0.99,40.0263218248115,NaN
42048.25,42050.07,1.83,54.1151498160687,NaN
42051.03,42052.43,1.41,47.9783889833166,NaN
42065.35,42066.57,1.23,48.8422599203734,NaN
42076.96,42078.56,1.61,49.2784260558945,NaN
42113.05,42114.8,1.76,51.1985589842749,NaN
42116.59,42117.61,1.03,47.3396018462232,NaN
42162.59,42164.03,1.45,55.1108464555895,NaN
42247.36,42249.23,1.88,53.4081010323022,NaN
42278.37,42279.64,1.28,57.5786840454838,NaN
42286.12,42287.6,1.49,41.3208873926963,NaN
42319.71,42320.84,1.14,46.731696072562,NaN
42325.45,42327.15,1.71,62.2189087545614,NaN
42419.11,42420.93,1.83,60.8595398623507,NaN
42524.86,42526.43,1.58,51.9340479795614,NaN
42580.91,42581.7,0.8,31.6336885621992,NaN
42638.22,42639.65,1.44,52.8566590714096,NaN
42660.92,42661.8,0.89,42.3655852525764,NaN
42673.04,42674.14,1.11,68.1447799841269,NaN
42733.86,42734.75,0.9,22.5063886782956,NaN
42823.84,42825.57,1.74,55.2209004096947,NaN
42836.71,42838.57,1.87,73.3265831263596,NaN
42973.34,42974.92,1.59,43.9870955352205,NaN
43005.66,43007.18,1.53,49.9636997415219,NaN
43049.23,43050.5,1.28,47.0445946013518,NaN
43053.29,43054.56,1.28,57.8844733484557,NaN
43087.25,43088.38,1.14,46.0072169406435,NaN
43091.09,43092.37,1.29,52.8773955063032,NaN
43092.79,43094.01,1.23,45.346813099984,NaN
43100.57,43102.37,1.81,69.9099290813811,NaN
43136.01,43137.7,1.7,59.4522839987045,NaN
43172.04,43173.76,1.73,51.1050967058801,NaN
43228.47,43229.82,1.36,66.2126330031939,NaN
44451.77,44452.6,0.84,35.376016243041,NaN
44595.86,44597.62,1.77,59.7571004120803,NaN
44628,44629.28,1.29,52.3018714085879,NaN
44672.54,44673.54,1.01,54.2886187176429,NaN
44783,44784.64,1.65,52.971452747706,NaN
44792.05,44793.85,1.81,51.9068954936522,NaN
44900.34,44901.08,0.75,38.3848671034843,NaN
44930.46,44931.73,1.28,48.9783235802129,NaN
44999.52,45000.62,1.11,45.9931981172404,NaN
45000.83,45001.59,0.77,44.0081287244436,NaN
45013.41,45015.2,1.8,67.9858502302122,NaN
45068.27,45069.58,1.32,48.5896137510222,NaN
45070.1,45071.66,1.57,46.0716763341075,NaN
45084.52,45086.29,1.78,42.0641841937248,NaN
45121.09,45122.69,1.61,48.6651553146055,NaN
45171.23,45172.77,1.55,43.7371859130518,NaN
45353.7,45354.61,0.92,27.6662380794051,NaN
45518.37,45519.23,0.87,33.7704330944345,NaN
45538.17,45538.84,0.68,40.9919064885547,NaN
45602.03,45603.58,1.56,50.5061742678528,NaN
45733.06,45734.76,1.71,51.3406553282219,NaN
45746.04,45747.32,1.29,56.4305107779686,NaN
45775.6,45776.93,1.34,68.2072408787771,NaN
45923.73,45924.95,1.23,57.3141072610085,NaN
45962.12,45963.3,1.19,58.6290702700805,NaN
45963.32,45964.19,0.88,32.1998394722266,NaN
45992.03,45993.33,1.31,55.2908522534637,NaN
46012.01,46013.6,1.6,53.3946607727807,NaN
46191.65,46192.58,0.94,23.656001047151,NaN
46230.06,46231.34,1.29,52.7859722627258,NaN
46255.06,46256.73,1.68,46.641217428375,NaN
46318.38,46320,1.63,55.7242706142035,NaN
46433.76,46434.78,1.03,43.9132308359508,NaN
46456.82,46458.26,1.45,50.0497361639165,NaN
46486.17,46487.24,1.08,55.0355476492607,NaN
46530.07,46531.17,1.11,44.068859235885,NaN
46531.22,46532.12,0.91,26.6601866425311,NaN
46548.05,46549.25,1.21,65.6155061287848,NaN
46565.34,46566.33,1,47.5734406758593,NaN
46677.28,46678.33,1.06,48.9688194351703,NaN
46678.43,46679.49,1.07,55.226098114591,NaN
46692.28,46693,0.73,26.2969868020787,NaN
46781.48,46782.61,1.14,59.2165311017174,NaN
46996.1,46997.69,1.6,47.4766521057753,NaN
47024.17,47025.5,1.34,60.4162131253062,NaN
47078.01,47079.53,1.53,55.1362085539908,NaN
47467.48,47468.1,0.63,27.9642085297193,NaN
47477.32,47478.58,1.27,61.7859062037274,NaN
47509.51,47511.15,1.65,62.8949394608694,NaN
47511.42,47513.15,1.74,52.2659021031868,NaN
47554.78,47555.75,0.98,42.9043076553148,NaN
47689.04,47690.63,1.6,54.3969420822407,NaN
47764,47765.16,1.17,53.5832624206704,NaN
47853.67,47855.56,1.9,59.3961251632357,NaN
47874.26,47874.79,0.54,24.4214906928543,NaN
47905.59,47907.04,1.46,52.3486521357398,NaN
47907.53,47908.8,1.28,53.1662163459543,NaN
47941.63,47942.65,1.03,38.7923016342529,NaN
47958.65,47959.97,1.33,45.7150841117073,NaN
47988.29,47989.57,1.29,54.1155753493241,NaN
47994.37,47995.28,0.92,34.4902582304383,NaN
48025.15,48026.99,1.85,52.5384178154418,NaN
48056.23,48058.07,1.85,47.2230612666383,NaN
48065.7,48067.15,1.46,54.8299140172528,NaN
48069.47,48070.76,1.3,51.80578524719,NaN
48092.91,48093.65,0.75,32.5453920008088,NaN
48093.7,48094.99,1.3,50.6241543158419,NaN
48110.99,48112.7,1.72,48.2031518658099,NaN
48190.84,48192.55,1.72,48.4982617180187,NaN
48222.74,48223.59,0.86,39.8627499378467,NaN
48264.96,48266.41,1.46,46.3895551223889,NaN
48276.67,48277.68,1.02,73.3867367394595,NaN
48281.92,48283.33,1.42,56.1533230339801,NaN
48283.5,48284.04,0.55,33.7264027462515,NaN
48304.22,48304.89,0.68,21.0818543779544,NaN
48435.1,48436.78,1.69,46.0232174116709,NaN
48548.46,48549.26,0.81,27.8994684194572,NaN
48557.66,48558.86,1.21,60.443254224897,NaN
48582.57,48583.59,1.03,55.6094952273431,NaN
48602.85,48604.28,1.44,45.3922883962979,NaN
48625.39,48626.29,0.91,33.4917850663035,NaN
48663.81,48665.19,1.39,48.639270704423,NaN
48678.93,48680.46,1.54,49.9102006112833,NaN
48705.19,48706.81,1.63,46.3202927235265,NaN
48783.02,48783.64,0.63,38.969199911097,NaN
48784.98,48786.68,1.71,56.6031871500109,NaN
48809.59,48811.37,1.79,65.8944858295409,NaN
48883.89,48884.46,0.58,31.8289302383859,NaN
48884.85,48886.01,1.17,61.3255474915521,NaN
48930.16,48931.68,1.53,50.3309821492213,NaN
48938.38,48939.97,1.6,46.2360120431367,NaN
48949.08,48950.25,1.18,53.1811385161496,NaN
48959.1,48960.98,1.89,51.5406815137096,NaN
49048.24,49049.8,1.57,60.2375111005029,NaN
49052.25,49053.94,1.7,53.5793773557811,NaN
49064.37,49065.97,1.61,51.1233291671983,NaN
49071.09,49072.04,0.96,39.1705385086787,NaN
49117.48,49118.2,0.73,20.2208819470696,NaN
49144.87,49146.36,1.5,50.7991287202173,NaN
49172.21,49173.37,1.17,50.8155371536825,NaN
49173.43,49174.44,1.02,47.5538647647394,NaN
49272.31,49273.03,0.73,29.6899876724928,NaN
49372.91,49373.63,0.73,17.1506802452323,NaN
49544.89,49546.53,1.65,63.2840692368731,NaN
49566.85,49568.43,1.59,51.4431881201959,NaN
49569.35,49570.71,1.37,55.1546206218533,NaN
49643.03,49644.76,1.74,56.8308232218314,NaN
49676.73,49678.32,1.6,58.1171314647605,NaN
