onset_s,offset_s,duration_s,peak_amp,freq_hz
32943.07,32943.64,0.58,73.5108079386034,27.5862068965517
33260.75,33261.31,0.57,55.2812932497543,26.3157894736842
33280.1,33280.75,0.66,74.4553713565743,27.2727272727273
33282.96,33283.49,0.54,59.4457492774336,27.7777777777778
33289.74,33290.34,0.61,47.3720205974939,24.5901639344262
33293.98,33294.89,0.92,62.5851659324219,26.0869565217391
33300.43,33301.17,0.75,53.2677276686835,25.3333333333333
33312.19,33312.74,0.56,57.3310181798578,25
33322.17,33322.99,0.83,53.0133134091776,25.3012048192771
33341.18,33341.67,0.5,82.8893409551636,26
33346.44,33346.94,0.51,69.6115893447672,27.4509803921569
33359.07,33359.7,0.64,46.2401594370122,26.5625
33361.49,33362.23,0.75,82.8912955333502,24
33374.21,33374.86,0.66,84.4489409088953,24.2424242424242
33402.85,33403.4,0.56,62.1181210462334,25
33413.97,33414.47,0.51,43.6777280006983,25.4901960784314
33417.1,33418,0.91,74.432067837074,26.3736263736264
33435.01,33435.54,0.54,56.857266646312,24.0740740740741
33438.41,33438.96,0.56,46.9663025447789,25
33446.62,33447.24,0.63,61.8682520890617,25.3968253968254
33517.61,33518.2,0.6,62.3024740357629,26.6666666666667
33528.44,33529.12,0.69,76.8662598742362,24.6376811594203
33600.52,33601.15,0.64,60.3944894397438,26.5625
33607.97,33608.61,0.65,77.9027168819681,23.0769230769231
33778.04,33778.55,0.52,59.2547284249551,25
33891.25,33891.91,0.67,98.1129098480025,23.8805970149254
34428.94,34429.53,0.6,54.2731614794337,25
35787.68,35788.27,0.6,80.8514054030543,25
35862.89,35863.47,0.59,68.2826409851883,23.728813559322
36159.2,36160.11,0.92,54.0797376946701,25
36270.88,36272.17,1.3,78.9866334123611,24.6153846153846
36279.4,36279.92,0.53,74.8381284265661,22.6415094339623
37560.95,37561.47,0.53,33.3240183629878,26.4150943396226
37585.84,37586.39,0.56,53.2771577770327,26.7857142857143
37672.73,37673.24,0.52,41.5280994933599,26.9230769230769
37735.67,37736.43,0.77,78.63177323531,24.6753246753247
38746.41,38747.05,0.65,55.4383477144579,27.6923076923077
39273.42,39274.25,0.84,45.4709180912466,25
39380.95,39381.48,0.54,53.9507674938308,25.9259259259259
39429.9,39430.99,1.1,53.6803430289521,27.2727272727273
39500.58,39501.1,0.53,33.3958156624122,24.5283018867925
39514.56,39515.16,0.61,59.5218080151806,26.2295081967213
39537.45,39538.04,0.6,44.3399231012891,25
39546.98,39547.51,0.54,56.4683337601168,25.9259259259259
39605.74,39606.24,0.51,42.629339822839,27.4509803921569
39612.98,39613.68,0.71,62.0191265149751,26.7605633802817
39701.6,39702.1,0.51,37.5209259160722,27.4509803921569
39704.68,39705.31,0.64,34.5651349110753,26.5625
39705.4,39706.63,1.24,46.0080208897273,25
39708.28,39708.8,0.53,52.2193843037483,24.5283018867925
39709.58,39710.07,0.5,65.936905125801,24
39710.6,39711.73,1.14,38.5484385599542,26.3157894736842
39724.53,39725.25,0.73,48.0682796422494,24.6575342465753
39746.42,39747.04,0.63,44.809785275985,25.3968253968254
39749.37,39750.14,0.78,48.9431771191057,25.6410256410256
39761.63,39762.38,0.76,43.1105593776323,23.6842105263158
39767.19,39767.72,0.54,46.9121753492105,24.0740740740741
39775.63,39776.17,0.55,45.8892495876424,27.2727272727273
39778.56,39779.41,0.86,52.5889339525836,26.7441860465116
39831.12,39831.85,0.74,59.5872922847315,25.6756756756757
39849.78,39850.33,0.56,67.778523113801,25
