onset_s,offset_s,duration_s,peak_amp,freq_hz
5284.19,5285.97,1.79,59.805021586188,NaN
5289.01,5290.51,1.51,55.4040490018072,NaN
5312.85,5314.25,1.41,55.7296566428523,NaN
5324.15,5326.04,1.9,61.4963230239255,NaN
5383.74,5385.35,1.62,47.4922345911526,NaN
5479.12,5480.85,1.74,64.9652742339288,NaN
5526.03,5527.06,1.04,44.263184267117,NaN
5594.15,5596.04,1.9,56.1769633249666,NaN
5599.25,5600.21,0.97,43.2973181791281,NaN
5726.49,5728.35,1.87,62.8310402446096,NaN
5738.11,5739.96,1.86,57.6975857446669,NaN
5806.39,5807.98,1.6,60.0806008669357,NaN
5817.79,5819.12,1.34,47.5076569522256,NaN
6049.32,6050.67,1.36,54.1577717154829,NaN
6124.05,6124.94,0.9,34.6708176537512,NaN
6162.83,6164.58,1.76,62.9445032595331,NaN
18838.42,18840,1.59,63.4714630511052,NaN
19004.62,19005.28,0.67,25.3152850560715,NaN
19005.35,19006.72,1.38,81.8117664585297,NaN
19021.92,19023.74,1.83,57.8362166575688,NaN
19221.24,19222.41,1.18,57.1879146237032,NaN
19269.67,19271.56,1.9,66.8521624804348,NaN
19338.22,19339.89,1.68,58.1471479626093,NaN
19797.02,19797.9,0.89,45.6941108587312,NaN
20110.69,20111.77,1.09,49.5868740262642,NaN
20114.02,20114.69,0.68,44.4021548823379,NaN
20185.78,20187.36,1.59,53.9422786979863,NaN
30570.08,30571.45,1.38,56.2915623600003,NaN
30581.59,30582.47,0.89,25.9197146284811,NaN
30593.79,30595.64,1.86,77.7650554308618,NaN
30723.19,30724.89,1.71,48.0802790548195,NaN
30776.67,30777.54,0.88,58.2720302082797,NaN
30832.42,30834.06,1.65,66.1988819842095,NaN
30865.51,30866.05,0.55,42.1122333224995,NaN
31000.03,31001.69,1.67,56.6865966875623,NaN
31104.73,31105.34,0.62,43.38806892408,NaN
31107.62,31109.37,1.76,62.8282103138285,NaN
31167.52,31169.35,1.84,68.776363161473,NaN
31214.45,31216.07,1.63,55.1997691238522,NaN
31317.26,31318.52,1.27,46.5924045630723,NaN
31346.4,31347.33,0.94,31.0543701705372,NaN
31465.43,31466.96,1.54,53.0644189282483,NaN
31481.86,31483.55,1.7,52.0548930860307,NaN
31509.83,31511.68,1.86,54.0322418542915,NaN
31597.2,31598.91,1.72,48.3077149811769,NaN
31640.45,31641.13,0.69,29.5824866111212,NaN
31710.01,31710.64,0.64,37.497586369486,NaN
31723.17,31724.31,1.15,48.2478267872919,NaN
31761.57,31763.36,1.8,52.4323997927075,NaN
31780.85,31781.83,0.99,66.1287665368445,NaN
31781.88,31782.89,1.02,54.5354205155317,NaN
31783.22,31783.93,0.72,33.7391508707478,NaN
31917.91,31919.21,1.31,54.3496403767565,NaN
31936.42,31938.06,1.65,55.1491509701937,NaN
31955.4,31956.67,1.28,71.0812929937915,NaN
31991.27,31993.07,1.81,55.7985778507843,NaN
32094.2,32094.96,0.77,45.3655086301464,NaN
32096.17,32097.11,0.95,35.1780217692462,NaN
32124.31,32125,0.7,31.6653884207396,NaN
32130.04,32131.32,1.29,56.3705506398033,NaN
