onset_s,offset_s,duration_s,peak_amp,freq_hz
31778.2,31778.77,0.58,57.1076484329282,24.1379310344828
31787.31,31787.91,0.61,65.0705106451953,24.5901639344262
31839.38,31839.91,0.54,51.0688572530752,24.0740740740741
31841.73,31842.78,1.06,69.9352322722434,25.4716981132075
31854.72,31855.27,0.56,55.3698115609797,25
31863.04,31863.58,0.55,57.6021130960343,25.4545454545455
31889.67,31890.33,0.67,68.4413468790229,26.865671641791
31895.15,31896.2,1.06,62.3070057392418,25.4716981132075
31899.23,31899.98,0.76,80.3545530388783,27.6315789473684
31905.95,31906.68,0.74,60.0461350538782,25.6756756756757
31910.91,31911.4,0.5,47.5482461394357,26
31915.25,31915.8,0.56,32.6005619307678,25
31920.15,31920.93,0.79,60.3403814593418,24.0506329113924
31922.7,31923.27,0.58,48.9961811488305,25.8620689655172
31923.48,31924.24,0.77,45.9203878632607,24.6753246753247
31958.14,31958.81,0.68,53.0833635324904,25
31962.63,31963.16,0.54,72.7935985644614,27.7777777777778
31968.76,31969.47,0.72,61.4927821577754,23.6111111111111
31973.8,31974.36,0.57,50.2829515030989,24.5614035087719
31988.72,31989.27,0.56,64.6599450495307,23.2142857142857
31992.17,31992.72,0.56,64.5110636345235,23.2142857142857
31996.88,31997.53,0.66,46.4004579540041,25.7575757575758
32000.12,32000.79,0.68,59.6216106442504,25
32020.76,32021.31,0.56,56.8716780863556,25
32044.58,32045.36,0.79,41.8171030313172,25.3164556962025
32068.78,32069.3,0.53,47.862265767359,26.4150943396226
32147.12,32147.83,0.72,69.0040903702646,25
32158.21,32158.88,0.68,59.3046410624073,25
32166.31,32166.83,0.53,44.0108453850886,24.5283018867925
32172.9,32173.48,0.59,42.2588185770359,23.728813559322
32188.35,32188.9,0.56,64.4722906119998,26.7857142857143
32198.43,32198.95,0.53,47.321498444067,26.4150943396226
32242.74,32243.44,0.71,46.2945225860019,25.3521126760563
32256.89,32257.49,0.61,69.3577775299621,26.2295081967213
32347.55,32348.17,0.63,60.9314286730699,23.8095238095238
32391.76,32392.28,0.53,69.9035091314874,24.5283018867925
36094.92,36095.44,0.53,55.0377357480697,26.4150943396226
36110.37,36111.02,0.66,73.0834843280674,24.2424242424242
37302.78,37303.28,0.51,49.0369418877423,25.4901960784314
37306.47,37307.21,0.75,32.6145284090146,25.3333333333333
37322.59,37323.12,0.54,43.5217807706045,25.9259259259259
37599.46,37600.02,0.57,55.1305988422688,24.5614035087719
37618.61,37619.2,0.6,51.2281071289278,26.6666666666667
37640.51,37641.02,0.52,43.6276975801125,25
37643.65,37644.45,0.81,32.3181300077279,24.6913580246914
37653.31,37653.88,0.58,45.1035253020012,25.8620689655172
37748.63,37749.16,0.54,50.593632067064,25.9259259259259
37753.97,37754.63,0.67,62.1649697949621,23.8805970149254
37879.76,37880.3,0.55,26.5309446530175,25.4545454545455
38104.66,38105.6,0.95,39.2503535771557,25.2631578947368
38155.95,38156.45,0.51,63.7681811763545,23.5294117647059
38168.34,38168.85,0.52,30.6770538187823,23.0769230769231
38191.27,38191.89,0.63,52.2984877925012,25.3968253968254
38194.88,38195.79,0.92,56.0229077034698,25
38355.02,38355.66,0.65,30.5096669059535,26.1538461538462
38363.79,38364.5,0.72,65.2824339974165,26.3888888888889
38368.06,38368.88,0.83,55.1084982273001,25.3012048192771
38379.98,38380.64,0.67,44.8370083009509,25.3731343283582
38382.72,38383.46,0.75,41.3424494516767,25.3333333333333
38418.6,38419.15,0.56,36.855515152019,25
38470.05,38471.03,0.99,67.012268853653,24.2424242424242
38481,38481.49,0.5,41.1565014395846,24
38487.28,38487.92,0.65,62.2881718529078,24.6153846153846
38573.94,38574.61,0.68,46.7888970222629,25
38617.96,38618.5,0.55,52.1961383716899,23.6363636363636
38623.18,38623.67,0.5,35.0170912199927,24
38632.06,38632.69,0.64,36.4972851609048,25
38688.05,38688.63,0.59,46.8133592669257,25.4237288135593
38752.21,38753.19,0.99,66.5264318988848,25.2525252525253
38756.8,38757.9,1.11,66.0487213597633,25.2252252252252
38807.41,38807.96,0.56,66.4745128058652,25
39431.17,39431.81,0.65,43.3032119314434,24.6153846153846
39486.74,39487.36,0.63,67.3551358391205,25.3968253968254
39575.82,39576.32,0.51,50.3145012226685,27.4509803921569
39584.76,39585.26,0.51,47.7048884668388,27.4509803921569
39646.98,39647.62,0.65,46.5083450722118,24.6153846153846
39748.76,39749.25,0.5,52.5864193914725,26
39769.91,39770.68,0.78,38.0855432155521,24.3589743589744
39772.86,39773.55,0.7,36.7359119710121,25.7142857142857
39814.69,39815.2,0.52,43.8044128576986,25
39854.53,39855.11,0.59,64.1790768114875,27.1186440677966
39861.47,39862.06,0.6,33.6043606477551,25
39909.75,39910.75,1.01,42.266737351894,25.7425742574257
39997.61,39998.14,0.54,50.7829847372723,25.9259259259259
40014.08,40014.72,0.65,37.4393528997352,24.6153846153846
40066.18,40067.36,1.19,56.170123371793,25.2100840336134
40109.45,40109.98,0.54,42.912450798721,24.0740740740741
40252.23,40252.98,0.76,67.9325623638387,25
40268.01,40268.97,0.97,69.7574643161282,24.7422680412371
40358.35,40359.06,0.72,79.5306284503783,25
40361.87,40362.37,0.51,67.3756212671766,25.4901960784314
40468.23,40468.82,0.6,41.0354004226483,25
40488.13,40488.72,0.6,52.3543945609773,25
42352.45,42352.95,0.51,54.9079770553876,25.4901960784314
42368.13,42368.63,0.51,41.9449693087344,27.4509803921569
42404.98,42405.54,0.57,36.3171946743904,26.3157894736842
42410.33,42410.88,0.56,36.2098373474872,26.7857142857143
42424.15,42424.74,0.6,52.9429807143239,25
42430.83,42431.44,0.62,42.1216229618781,25.8064516129032
42466.89,42467.54,0.66,55.4293560511268,25.7575757575758
43367.81,43368.33,0.53,48.1839880441336,26.4150943396226
