bp_abs_delta,bp_abs_theta,bp_abs_alpha,bp_abs_sigma,bp_abs_beta,bp_rel_delta,bp_rel_theta,bp_rel_alpha,bp_rel_sigma,bp_rel_beta,sef95,spectral_entropy,hjorth_activity,hjorth_mobility,hjorth_complexity,hilbert_env_mean,hilbert_env_std,hilbert_env_peak,wavelet_delta,wavelet_theta,wavelet_alpha,wavelet_sigma,wavelet_beta,total_power,Stage
1.94117505298196,2.23977370563574,4.70499952682971,2.66529507354809,7.52506370534857,0.0932474220837721,0.107591081896874,0.226012113697978,0.128031675617895,0.361478368713836,33.0078125,7.34717336952405,20.8929440474525,1.07222394059268,1.31808188503638,5.75301388535107,2.94591136786793,18.8912293307796,33.2839913301071,27.1080051228044,38.679787326231,29.2951608387744,10.2790610866189,20.8174661519118,W
1.8698187914587,2.26889801648476,4.18974363318517,2.7379217343875,7.53425455872511,0.0948986789562864,0.115153096885377,0.212641533912816,0.138957398901945,0.382385078067168,32.6171875,7.36157185076909,19.5641940337371,1.07699600848983,1.30350084460918,5.55462089180431,2.87479115452942,16.839893168061,28.475311868776,24.9269208345116,37.751489668941,27.0305873866647,9.75059999163782,19.7033173909618,W
1.96676970977253,2.46692982328016,2.58405413377169,2.76438371599624,7.63263798938918,0.103276530322238,0.129540307353164,0.135690591417356,0.145159830990282,0.400795459088591,32.8125,7.41206638180908,18.8704925770208,1.11374210989744,1.28325085035017,5.41085193120334,2.90756456211001,18.1376578394446,37.1943796160294,27.8718693984437,26.8015127151677,27.6219680748333,10.2313045846178,19.0437237156973,N1
3.24172959668296,2.4684423215436,2.63364789894226,3.58319348072301,6.88004534930952,0.159039802557143,0.121102197988287,0.129207211570452,0.175792078488391,0.337536189032546,33.3984375,7.36088203871506,20.4448797886304,1.05949503020857,1.34476334240879,5.67080096640404,2.95315336093563,18.1150594763683,64.2480018010903,31.7725632563151,28.3307885799601,28.9309701567436,9.57019838893189,20.3831339360359,N2
3.48442283501797,3.16341919515844,2.68719545767576,3.26927892332964,7.2123583021233,0.165565694227456,0.150312898284105,0.127684670472164,0.155342924838073,0.342702124813174,32.421875,7.3412828298983,20.9709824738889,1.02902900726733,1.36207169816495,5.75394294838471,2.97037482254514,16.8746294141169,64.8577224496346,34.2382925673126,32.9058926104905,27.6376652361583,9.69550347047733,21.0455605025944,N2
5.94747597412924,1.9803007910709,2.20843051424791,2.54238803548835,7.14712816951783,0.283713296601652,0.0944665717258057,0.105349076522279,0.121279899898142,0.340940476771798,32.03125,7.07613737869601,20.6481060446946,0.997809089728452,1.41711677384319,5.71792032506378,2.93100561807682,17.6661452209516,121.732055375606,28.412052544018,23.3742209794984,25.1322894928982,8.99322919706789,20.9629793364243,N3
5.23533965929087,2.4367799842378,2.77288593602112,2.33012916457569,7.05803617849124,0.244038691363388,0.113587395889121,0.129254546823079,0.108616003743248,0.329001368523958,33.0078125,7.18654549928239,21.1791313635476,1.01676279378721,1.40785058615792,5.77371045340435,3.00190698556972,19.6663673766212,110.77728785662,29.5691107381659,27.7705696583234,24.9736352425856,9.80363970302404,21.4529082664812,N3
15.392068366302,6.4911428468403,5.07745471739091,11.3167848995013,8.72663687523311,0.297290080766922,0.125373168523057,0.098068491322989,0.218578024520752,0.168550614493208,32.421875,6.920097590435,50.7737271591318,0.875786008620617,1.6122447392743,7.2324496015818,7.02574465109205,64.7008601443765,134.057736207728,80.8406524604971,65.8135166292793,53.9206940482302,15.700550991323,51.7745776333838,N2
1.91743989449847,2.60994927534006,2.81114649640727,2.42906523623725,7.38611639477937,0.102633668272387,0.139701207272039,0.150470571622696,0.130019134567537,0.395352272609987,32.8125,7.43526222282778,18.5593090774439,1.11100091822553,1.29290543262355,5.42866211900386,2.76376990626368,18.1758702238929,36.0936331322838,25.2334045293915,29.1045459999048,25.0681338001194,10.6100334297398,18.6823673632091,R
2.03698624504993,2.43437619626233,2.56311376015231,2.59813435215021,7.47914413664738,0.109363995126018,0.130699511157671,0.137611317432266,0.139491542132789,0.401548653013628,33.0078125,7.44318651329571,18.9098897672367,1.10875596981616,1.29121374906584,5.46282487835981,2.82267184015176,16.7517561173772,34.7028963411992,29.9182357964587,26.8276633863702,26.9633892713288,10.5048309436059,18.625748288573,R
11.1935235326244,7.64093201015223,3.16313088255001,4.74228634771334,8.65704032416783,0.281678590024411,0.192279665006203,0.079598371724731,0.119336911922561,0.217849447065427,32.6171875,7.05856381280819,39.8742004958983,0.889167363398521,1.62882883687283,6.62958688196532,5.99210451556443,57.4053857183682,118.588467633602,89.343438909211,44.7607008531764,32.5356699733604,14.3126829771109,39.738638040095,N2
5.11915474817016,1.91597053100834,2.97078867849478,2.51947308829863,7.42364296326633,0.237410725872294,0.0888568478378596,0.137776084387124,0.116845448933243,0.344285834522934,32.8125,7.17037151143042,21.8708268910789,1.02348660352312,1.39775729390276,5.88831292777026,3.00963680665345,18.6011183940909,110.298753434964,30.0512526823435,27.1722346641114,27.1405987216517,10.3305954736686,21.562440910626,N3
5.90221965737773,2.18391164596625,2.31602507113758,2.40283712061332,6.99686570058021,0.268642884052247,0.0994019804658239,0.105415198139904,0.109366497938192,0.318466321188259,32.8125,7.1201008343,21.5185194139671,1.0372051666445,1.40174694288594,5.80190028619874,3.06002694075966,19.8146536445718,126.776866562951,29.1494076638928,23.6078695604619,24.6858300707971,10.5329648615886,21.9705043675374,N3
3.03055724253155,2.80564489059499,3.57576291498968,7.49722294465905,7.74814928611977,0.115248402573638,0.106695259634779,0.13598191057113,0.285110261566488,0.294652684857868,33.203125,7.26725308011952,25.7514683769993,1.06541547333027,1.33064581566594,6.08077865931191,3.80978374398105,31.3096150353439,55.2871730899254,33.6813991269992,36.7544184055038,40.9829428310221,12.1835052601947,26.2958720021752,N2
2.21922232562018,3.12588288902972,2.51873948604736,3.07090505158802,7.45658770632789,0.113953878438709,0.160509595923694,0.12933365436093,0.157686562948436,0.382885067099804,32.421875,7.40610939794939,19.3606128826766,1.07245070896087,1.31464020386264,5.54031565801314,2.83123834500801,18.8739624203524,32.1560700687697,39.4725448864666,27.428586438713,28.0959006760503,9.08410855237661,19.4747415009116,R
1.8430594691618,2.6920339989352,2.92887047695452,3.10995814002492,7.35614278467349,0.0937126285696473,0.136879784109087,0.148922026515113,0.158129651766391,0.374032139504923,33.203125,7.43735057520533,19.6888798499055,1.10673103461211,1.29899897954231,5.56748046534396,2.89319568768958,18.082268326663,32.6262412337069,27.60467696464,31.7943798051418,26.6101536227182,11.2347346842465,19.667140889043,R
3.3026975699581,2.43861443634937,3.09257742677009,5.52854433553962,7.05369593022417,0.142225991612111,0.105015475690013,0.133177465342425,0.238078929008209,0.303757421609503,33.203125,7.3233790983187,23.8625602250706,1.06166148115575,1.3476825483588,5.87429767647212,3.63420719955623,33.1353191347471,55.2201618633451,35.4572325025812,37.7391988469759,32.174301097177,12.0309164028071,23.2214768378305,N2
3.11770141367602,2.33641591287879,3.86162340307692,9.62496834704677,7.41857868478862,0.113221833343947,0.0848488222604359,0.140237958472342,0.349538463609695,0.269411649176413,32.8125,7.04079052047828,26.6112267284722,1.03574038140093,1.33305457464263,6.14347760257433,3.93293019835994,34.16669833553,60.8076335743664,26.4607662820079,49.2236235993635,40.3578794569317,11.3468580463469,27.5362209001248,N2
