onset_s,offset_s,duration_s,peak_amp,freq_hz
31624.65,31626.51,1.87,74.8097744990053,NaN
31666.19,31667.31,1.13,76.5840012566194,NaN
31670.16,31671.94,1.79,67.4778054766719,NaN
31742.25,31744.09,1.85,58.8235236598944,NaN
31758.18,31759.71,1.54,56.7644486936937,NaN
31783.58,31785.4,1.83,80.0560661003762,NaN
31795.05,31795.7,0.66,38.0824378787832,NaN
31795.96,31797.08,1.13,58.2758190215025,NaN
31898.43,31900.26,1.84,80.3545530388783,NaN
31903.01,31904.26,1.26,71.7233524221546,NaN
31999.9,32001.32,1.43,62.5519327220419,NaN
32044.56,32046.48,1.93,62.2226896267189,NaN
32049.11,32050.94,1.84,64.7251029854953,NaN
32057.42,32059.24,1.83,69.8520432273718,NaN
32088.4,32089.68,1.29,75.0728664740116,NaN
32124.78,32125.43,0.66,55.3931620893112,NaN
32126.02,32126.93,0.92,37.2784294013418,NaN
32168.09,32169.82,1.74,66.5603982456623,NaN
32299.52,32301.14,1.63,54.8952580339465,NaN
32501.82,32503.03,1.22,61.2035179335931,NaN
32819.17,32820.73,1.57,54.9766070182573,NaN
32827.99,32828.76,0.78,33.5132837253965,NaN
32921.33,32921.86,0.54,43.3122934122143,NaN
32926.3,32927.29,1,52.8267409371154,NaN
33064.68,33065.2,0.53,40.2942178939309,NaN
33074.13,33075.85,1.73,61.2560134640996,NaN
33209.09,33210.59,1.51,77.5355108031001,NaN
33436.73,33438.03,1.31,57.5344994730191,NaN
33533.23,33535,1.78,54.0944243266877,NaN
33597.19,33598.89,1.71,57.520632238004,NaN
33617.54,33619.13,1.6,51.0088895602393,NaN
33764.6,33765.54,0.95,35.037593944591,NaN
33880.91,33881.86,0.96,33.5462583886791,NaN
34170.21,34171.65,1.45,57.7759111857427,NaN
34518.25,34520.1,1.86,74.0255924159615,NaN
34835.04,34836.57,1.54,56.3906838255232,NaN
34836.6,34837.11,0.52,29.0024137947364,NaN
35110.39,35111.01,0.63,28.0721064374133,NaN
35111.9,35112.49,0.6,32.0061806669252,NaN
35127.19,35128.76,1.58,55.0739229414062,NaN
35255.18,35256.94,1.77,54.3065937579869,NaN
35330.31,35331.86,1.56,54.5683052720717,NaN
35400.63,35401.74,1.12,58.4522635329555,NaN
35825.23,35827.06,1.84,65.4329537563611,NaN
35966.61,35967.1,0.5,22.3158428049586,NaN
36000.01,36001.9,1.9,67.3513897104982,NaN
36044.49,36046.05,1.57,50.0569556951662,NaN
37332.75,37334.58,1.84,53.4819282740534,NaN
37422.29,37423.72,1.44,49.1560657334096,NaN
37434.34,37435.95,1.62,72.1052592155383,NaN
37446.29,37447.17,0.89,36.726850904648,NaN
37593.49,37594.68,1.2,62.9558797689541,NaN
37620.16,37620.92,0.77,34.2548958674825,NaN
37625.96,37627.84,1.89,67.2372735701324,NaN
37694.18,37695.61,1.44,61.0107802722873,NaN
37748.78,37750.64,1.87,51.3306680445167,NaN
37771.02,37772.61,1.6,75.9545821205215,NaN
37791.78,37793.3,1.53,63.6679429170957,NaN
38201.53,38202.65,1.13,56.6814283997308,NaN
38316.36,38318.17,1.82,52.1503908068275,NaN
38388.99,38390.77,1.79,54.2688606232007,NaN
38494.77,38496.57,1.81,55.5978334804366,NaN
38672.85,38674.64,1.8,59.305646972405,NaN
38723.86,38725.23,1.38,58.6144938976786,NaN
38791.13,38791.87,0.75,32.573546766468,NaN
38797.46,38798.66,1.21,64.807071141694,NaN
38798.9,38799.54,0.65,43.5452548270429,NaN
38937.75,38939.22,1.48,68.5534452060239,NaN
38979.63,38980.22,0.6,22.6815042863956,NaN
38995.43,38997.22,1.8,57.6383581877322,NaN
39026.89,39027.59,0.71,34.3166606742884,NaN
39087,39088.5,1.51,41.6867411557238,NaN
