onset_s,offset_s,duration_s,peak_amp,freq_hz
36008.97,36009.54,0.58,46.1873106854621,27.5862068965517
36021.75,36022.24,0.5,42.0414910405344,26
36049.68,36050.17,0.5,47.522810992731,26
36068.13,36069.01,0.89,68.2187796454995,28.0898876404494
36078.27,36078.78,0.52,44.7222431845102,25
36101.13,36101.69,0.57,40.6653157772336,26.3157894736842
36123.21,36123.92,0.72,43.1713257954737,26.3888888888889
36133.03,36134.03,1.01,73.1304084975294,26.7326732673267
36157.78,36158.36,0.59,35.3920498694743,27.1186440677966
36182.95,36183.51,0.57,44.6315365895062,26.3157894736842
36190.2,36190.79,0.6,47.9792782380983,26.6666666666667
36196.08,36196.63,0.56,75.0224655332713,26.7857142857143
36225.41,36225.93,0.53,36.5740503378753,26.4150943396226
36229.64,36230.43,0.8,51.9296075480176,26.25
36269.61,36270.33,0.73,67.8849498355698,27.3972602739726
36273.81,36274.31,0.51,51.914150623012,27.4509803921569
36403.69,36404.19,0.51,64.9639574493331,27.4509803921569
36416.36,36416.98,0.63,52.4912214970734,26.984126984127
36421.54,36422.07,0.54,50.2397479170215,25.9259259259259
36444.15,36444.76,0.62,47.0611902516724,27.4193548387097
36463.61,36464.11,0.51,70.5034307570062,27.4509803921569
36474.17,36474.88,0.72,64.9781819754115,26.3888888888889
36482.68,36483.42,0.75,67.1114364184789,26.6666666666667
36488.85,36489.4,0.56,74.2800643680624,26.7857142857143
36656.73,36657.26,0.54,32.786039603183,25.9259259259259
36764.27,36765.06,0.8,73.5319667170285,27.5
36790.72,36791.32,0.61,75.9127317185273,24.5901639344262
36995.06,36995.56,0.51,59.0045667301537,25.4901960784314
37044.43,37044.92,0.5,53.244755112656,26
37629.42,37629.95,0.54,29.5727237032879,27.7777777777778
37665.39,37666,0.62,58.2701143593099,27.4193548387097
37686.24,37686.84,0.61,70.6812796897844,26.2295081967213
37709.43,37710.01,0.59,43.6056063593807,27.1186440677966
37725.18,37725.86,0.69,43.2853424392715,28.9855072463768
37755.69,37756.32,0.64,60.5884426992644,26.5625
37767.45,37768.14,0.7,37.6982759512444,28.5714285714286
37777.91,37778.48,0.58,66.7458986175869,27.5862068965517
37779.45,37780.29,0.85,55.3971481162682,27.0588235294118
37838.36,37839.28,0.93,37.058377793158,26.8817204301075
37902.94,37903.43,0.5,48.1529946342734,26
37911.75,37912.32,0.58,44.6769220681405,25.8620689655172
37913.65,37914.32,0.68,82.41778472143,26.4705882352941
37930.55,37931.12,0.58,44.206075349272,27.5862068965517
37950.25,37950.75,0.51,68.4649850392966,27.4509803921569
37955.8,37956.68,0.89,45.2915139657708,28.0898876404494
39288.04,39288.64,0.61,71.671520050939,27.8688524590164
39291.91,39292.49,0.59,50.7128154500238,28.8135593220339
39345.03,39345.88,0.86,67.6381487220168,27.906976744186
39386.65,39387.17,0.53,44.0082246018857,26.4150943396226
39388.84,39389.38,0.55,48.0761451584154,25.4545454545455
39437.5,39438.15,0.66,39.2784152344727,25.7575757575758
39460.18,39460.76,0.59,44.8159467524738,27.1186440677966
39479.08,39479.72,0.65,75.1749204843656,26.1538461538462
39486.76,39487.55,0.8,66.0025258718768,27.5
39490.06,39490.65,0.6,62.2440995814345,25
