onset_s,offset_s,duration_s,peak_amp,freq_hz
5433.83,5434.41,0.59,34.6489284830351,28.8135593220339
5468.21,5468.7,0.5,26.448237266451,28
5620.69,5621.21,0.53,23.6864975855426,28.3018867924528
5919.97,5920.6,0.64,41.3737997782968,28.125
5991.63,5992.67,1.05,27.8647841873911,27.6190476190476
6071.5,6072.64,1.15,29.0213264980488,27.8260869565217
6114.37,6114.91,0.55,50.8958517778762,29.0909090909091
6204.62,6205.32,0.71,34.2415362553559,28.169014084507
6208.27,6208.91,0.65,21.2176269167236,27.6923076923077
6211.91,6213.07,1.17,30.7621452062897,26.4957264957265
6216.95,6218.15,1.21,27.1964249026021,26.4462809917355
6249.23,6250.15,0.93,31.1400651725292,27.9569892473118
19043.04,19043.59,0.56,45.5380931291543,28.5714285714286
19140.02,19141.03,1.02,36.1687692725811,28.4313725490196
19198.74,19199.57,0.84,28.8027606322608,28.5714285714286
19340.4,19341.47,1.08,31.9051571033738,27.7777777777778
19407.01,19407.67,0.67,38.2641484181602,28.3582089552239
19474.62,19475.37,0.76,34.9150298754068,27.6315789473684
19478.27,19479.4,1.14,51.5428928178014,28.0701754385965
19508.68,19509.3,0.63,29.2432181920813,28.5714285714286
19552.86,19553.37,0.52,34.2317821194175,25
19573.09,19573.64,0.56,28.035926232115,28.5714285714286
19584.77,19585.66,0.9,82.8728229782389,25.5555555555556
19710.73,19711.43,0.71,26.2684859495348,28.169014084507
19719.17,19719.8,0.64,21.2588393662923,28.125
19730.09,19730.87,0.79,21.221166783417,26.5822784810127
19776.95,19777.57,0.63,62.9943052641076,28.5714285714286
19875.07,19875.64,0.58,42.627258112271,27.5862068965517
19893.35,19893.98,0.64,33.629181792145,28.125
19959.2,19959.71,0.52,29.3378641231294,26.9230769230769
19966.01,19966.71,0.71,22.1262199216999,26.7605633802817
20008.49,20009.49,1.01,41.5500973982607,27.7227722772277
20065.63,20066.27,0.65,43.9106279145829,27.6923076923077
20114.17,20115.2,1.04,54.9843467521063,27.8846153846154
20148.36,20149.12,0.77,29.5070168601308,28.5714285714286
30760.84,30761.47,0.64,33.2017790953875,29.6875
30822.48,30823.02,0.55,30.3133976229652,29.0909090909091
30845.19,30845.92,0.74,69.6706338040345,28.3783783783784
30860.92,30861.68,0.77,17.302370418632,28.5714285714286
30890.88,30892.01,1.14,63.3840044452558,28.0701754385965
30927.89,30928.56,0.68,45.0079576410672,27.9411764705882
30933.4,30934.07,0.68,26.3490128008692,26.4705882352941
30948.91,30949.55,0.65,41.0377504697172,27.6923076923077
30960.39,30961.31,0.93,20.6073212061928,27.9569892473118
30968.19,30968.72,0.54,37.6154198943021,27.7777777777778
30987.24,30988.25,1.02,22.5556108606788,27.4509803921569
31043.67,31044.85,1.19,30.6021614615141,27.7310924369748
31046.81,31047.64,0.84,39.4298817517012,27.3809523809524
31053.42,31054.64,1.23,24.9580354592243,26.8292682926829
31106.71,31107.28,0.58,20.4235964193049,25.8620689655172
31129.75,31130.45,0.71,32.9001529805014,26.7605633802817
31133.78,31134.43,0.66,28.6746458815397,25.7575757575758
31137.34,31138.71,1.38,29.7749533540054,26.0869565217391
31183.96,31184.8,0.85,55.452254845772,28.2352941176471
31220.1,31220.77,0.68,25.7587578801052,27.9411764705882
31224.24,31225.61,1.38,32.4150662372578,27.536231884058
31240.02,31240.78,0.77,47.1183496963363,27.2727272727273
31288.37,31289.78,1.42,37.4631550323149,26.7605633802817
31292.87,31294.26,1.4,25.8498362199744,26.4285714285714
31315.49,31316.12,0.64,72.6851032688948,28.125
31337.13,31337.92,0.8,25.5987039332339,27.5
31344.23,31344.84,0.62,24.4469256964031,27.4193548387097
31394.33,31394.96,0.64,43.3133449049621,26.5625
31398.94,31399.77,0.84,35.7972723344961,26.1904761904762
