onset_s,offset_s,duration_s,peak_amp,freq_hz
33277.19,33279.05,1.87,62.1840019255602,NaN
33280.47,33282.24,1.78,57.5614221222971,NaN
33438.85,33440.62,1.78,58.0756531893125,NaN
33457.27,33458.73,1.47,50.3111637557434,NaN
33468.35,33470.09,1.75,50.5629330522712,NaN
33471.97,33473.86,1.9,71.7501337550352,NaN
33533.97,33535.81,1.85,50.793135598588,NaN
33595.9,33597.74,1.85,53.6496229915733,NaN
33687.16,33688.35,1.2,71.3799485924577,NaN
34059.26,34059.91,0.66,35.1930740843738,NaN
34246.52,34248.35,1.84,56.6219958360852,NaN
34305.09,34306.71,1.63,61.0076477261035,NaN
34359.09,34360.95,1.87,50.8001848480305,NaN
34377.03,34378.01,0.99,49.6688507597245,NaN
34476.64,34477.8,1.17,48.6933451548349,NaN
34485.84,34487.69,1.86,52.1351506127907,NaN
34557.16,34558.08,0.93,41.0956499254687,NaN
34587.91,34588.69,0.79,35.2730825465202,NaN
34607.85,34609.6,1.76,47.0946093272812,NaN
34963.05,34964.52,1.48,50.7480559530136,NaN
35038.33,35040,1.68,83.3939561482874,NaN
35118.37,35120.18,1.82,65.1051836069921,NaN
35246.44,35247.79,1.36,48.1331518641567,NaN
35357.81,35359.63,1.83,62.9866031176906,NaN
35381.37,35382.8,1.44,52.380147917437,NaN
35849.22,35851.03,1.82,57.5289659376489,NaN
36097.41,36099.12,1.72,52.5074225359717,NaN
36115.37,36116.85,1.49,62.3782145357518,NaN
36222.78,36223.69,0.92,47.7698614918605,NaN
36225.1,36226.95,1.86,63.3700976800218,NaN
36266.01,36267.88,1.88,67.6757515122196,NaN
36317.7,36319.51,1.82,66.4904603690426,NaN
36338.79,36340.65,1.87,49.1876702270404,NaN
36458.6,36459.49,0.9,43.0979900235621,NaN
36459.51,36460.67,1.17,58.8973682693747,NaN
36485.61,36486.51,0.91,47.0299690661633,NaN
36564.97,36566.82,1.86,57.4756255440733,NaN
36668.08,36669.62,1.55,62.0419427781873,NaN
36771.16,36772.03,0.88,45.1184268314125,NaN
36890.39,36891.28,0.9,49.2456481989844,NaN
36920.24,36921.87,1.64,43.7167694182241,NaN
36959.34,36961.07,1.74,52.0379274585888,NaN
40958.55,40959.4,0.86,38.4892238047929,NaN
40974.81,40975.6,0.8,41.2657451603748,NaN
41021.78,41023.65,1.88,64.8441340872057,NaN
41040.52,41042.27,1.76,48.1284962623405,NaN
41089.95,41091.8,1.86,57.6897117927227,NaN
41120.59,41122.45,1.87,54.251625727804,NaN
41206.81,41208.2,1.4,53.4150894161378,NaN
41255.05,41256.82,1.78,54.9796129047441,NaN
41349.69,41351.34,1.66,49.8753731178523,NaN
41469.1,41470.75,1.66,50.526488817434,NaN
41490.6,41492.16,1.57,59.603368609131,NaN
41589.46,41591.26,1.81,50.4436642416812,NaN
41615.96,41617.82,1.87,60.0452340834815,NaN
41653.94,41655.83,1.9,53.3489091709297,NaN
41695.66,41697.52,1.87,57.629928816834,NaN
41730.8,41732.51,1.72,54.0511835703827,NaN
41796.99,41798.86,1.88,53.6709730081215,NaN
41835.67,41837.51,1.85,60.7984981908361,NaN
41880.73,41881.7,0.98,44.3468289056423,NaN
42001.37,42003.03,1.67,70.5757292366266,NaN
42180.01,42181.32,1.32,79.6493465771879,NaN
42190.13,42191.94,1.82,58.1442337744823,NaN
42193.34,42194.84,1.51,53.5354938822927,NaN
42300.01,42301.72,1.72,70.8195203342459,NaN
42322.91,42324.36,1.46,54.2750959821855,NaN
42422.69,42424.5,1.82,69.2433870255646,NaN
42461.22,42462.66,1.45,55.3578756597805,NaN
42462.83,42464.17,1.35,48.7105370707982,NaN
42550.98,42552.85,1.88,57.1880419128411,NaN
42578.86,42580.61,1.76,55.1968949112023,NaN
42638.85,42640.34,1.5,49.2798869809158,NaN
42729.59,42731.08,1.5,52.2570430133348,NaN
42765.34,42767.19,1.86,51.9219205347104,NaN
42887.88,42888.57,0.7,34.7190433445615,NaN
42892.57,42894.3,1.74,52.7130691996964,NaN
42902.32,42903.79,1.48,50.4288958118122,NaN
42925.73,42927.02,1.3,59.8021844728625,NaN
42949.21,42950.47,1.27,53.9898133521949,NaN
42951.1,42952.71,1.62,46.0474271765745,NaN
42959.68,42961.52,1.85,57.234068577206,NaN
43003.91,43004.69,0.79,46.7710619350123,NaN
43022.17,43023.41,1.25,52.1878507693192,NaN
43037.92,43038.77,0.86,45.8841855975638,NaN
43056.44,43057.63,1.2,58.0385582397263,NaN
43063.19,43065.03,1.85,51.0397100248236,NaN
43073.64,43074.44,0.81,28.9277088465102,NaN
43147.13,43148.42,1.3,54.7744620333907,NaN
43180.04,43181.63,1.6,49.7684725221309,NaN
43257.92,43259.39,1.48,42.2454789123499,NaN
43259.98,43260.79,0.82,36.1363488281098,NaN
43279.49,43280.55,1.07,65.5200963824278,NaN
43286.06,43287.43,1.38,63.9615603432098,NaN
43362.65,43363.78,1.14,48.7935107220025,NaN
43536.59,43537.49,0.91,34.5458109075317,NaN
43537.85,43538.72,0.88,32.1342072609876,NaN
43585.68,43587.08,1.41,51.7056666612128,NaN
43619.04,43620,0.97,44.4581362105273,NaN
43786.69,43787.87,1.19,60.1527745833077,NaN
43793.83,43795.66,1.84,65.771164555362,NaN
