onset_s,offset_s,duration_s,peak_amp,freq_hz
21123.56,21124.08,0.53,17.2479147691789,28.3018867924528
21129.95,21130.76,0.82,30.7786782430705,28.0487804878049
21169.22,21169.83,0.62,46.9566096515867,27.4193548387097
21172.66,21173.67,1.02,20.1582746503584,27.4509803921569
21190.84,21191.5,0.67,35.6180243951426,26.865671641791
21196.4,21197.2,0.81,26.5995577295158,28.3950617283951
21256.01,21256.7,0.7,21.5566120388792,28.5714285714286
21267.45,21267.98,0.54,23.2122929642576,29.6296296296296
21343.36,21344.23,0.88,23.3881288414056,27.2727272727273
21362.94,21363.72,0.79,20.3950557491015,27.8481012658228
21372.9,21373.39,0.5,34.9510640059734,28
21477.21,21477.77,0.57,25.9025795256238,28.0701754385965
21509.32,21509.94,0.63,39.6172093571918,26.984126984127
21514.5,21515.25,0.76,33.0821351541273,27.6315789473684
21632.84,21633.86,1.03,69.8528786024598,27.1844660194175
21683.47,21684.39,0.93,23.3376831826256,27.9569892473118
21687.59,21688.17,0.59,22.5097753932749,27.1186440677966
21693.57,21694.19,0.63,30.8953265273278,26.984126984127
21698.08,21698.69,0.62,43.0991924876988,27.4193548387097
21698.84,21699.4,0.57,37.4402763941761,26.3157894736842
21728.24,21729.22,0.99,28.0179726142882,28.2828282828283
21731.61,21732.51,0.91,39.5194524050349,27.4725274725275
21739.86,21741.37,1.52,28.6144327938499,26.3157894736842
21742.86,21743.52,0.67,22.2012861905277,26.865671641791
21809.13,21809.66,0.54,22.6094250993408,27.7777777777778
21816.2,21817.01,0.82,28.0725268247035,28.0487804878049
21845.46,21846.36,0.91,24.6800054987313,26.3736263736264
21857.4,21858.71,1.32,29.544949731232,27.2727272727273
21861.94,21863.11,1.18,31.0338820484122,27.1186440677966
21864.26,21864.97,0.72,33.4518914472792,27.7777777777778
27510.26,27511.52,1.27,28.3112054841131,27.5590551181102
27589.24,27590.5,1.27,34.7385501548745,26.7716535433071
27601.94,27603.3,1.37,23.0201225209954,27.7372262773723
27612.7,27613.5,0.81,26.6214753655426,28.3950617283951
27624.67,27625.44,0.78,27.8970376107966,26.9230769230769
27667.87,27668.71,0.85,20.4178584528931,27.0588235294118
27683.73,27684.89,1.17,31.8139344371328,27.3504273504274
27702.27,27703.3,1.04,29.0761713795508,27.8846153846154
27724.31,27725.02,0.72,42.7812814234803,27.7777777777778
