onset_s,offset_s,duration_s,peak_amp,freq_hz
14370.01,14370.54,0.54,104.436023382375,27.7777777777778
14393.82,14394.37,0.56,86.3250297413574,28.5714285714286
16361.47,16362.05,0.59,60.6958668648309,27.1186440677966
18272.95,18273.44,0.5,33.2150533577894,26
18288.84,18289.35,0.52,61.6016964039148,26.9230769230769
18338.13,18338.78,0.66,56.3942031629766,24.2424242424242
18452.9,18453.4,0.51,49.8710469814452,25.4901960784314
26391.9,26392.44,0.55,37.0986818330077,25.4545454545455
36030.02,36030.76,0.75,22.7820272347753,28
36758.03,36758.72,0.7,33.2762737799666,27.1428571428571
41192.56,41193.18,0.63,33.0470202069757,26.984126984127
41289.56,41290.16,0.61,21.1357175334462,24.5901639344262
41831.73,41832.26,0.54,82.5871111194384,25.9259259259259
41833.05,41834.39,1.35,74.102314709923,25.9259259259259
41853.45,41853.95,0.51,77.581613889954,27.4509803921569
41971.75,41972.67,0.93,114.514658950487,26.8817204301075
41977.34,41977.89,0.56,115.088112980007,25
41978.7,41979.48,0.79,108.102288890823,25.3164556962025
41979.68,41980.42,0.75,98.4400680982672,26.6666666666667
41983.19,41983.85,0.67,72.8774266909063,23.8805970149254
41989.98,41990.72,0.75,80.8820266835899,26.6666666666667
41997.85,41998.36,0.52,102.085669572809,26.9230769230769
42300.01,42300.6,0.6,80.4145682116808,26.6666666666667
42301.97,42302.64,0.68,94.313883903517,25
42307.58,42308.8,1.23,122.62522331735,26.0162601626016
42308.86,42309.71,0.86,72.3129684584289,27.906976744186
42311.29,42312.12,0.84,65.6650189214858,25
42312.58,42313.92,1.35,90.9837226130321,25.9259259259259
42315.84,42316.45,0.62,54.385751052338,27.4193548387097
42324.69,42325.29,0.61,114.39860403255,24.5901639344262
42325.6,42328.16,2.57,100.504785399478,26.8482490272374
42328.3,42328.79,0.5,102.561159496007,28
42396.02,42396.65,0.64,85.7907474885397,28.125
42401.13,42401.71,0.59,88.4444906915693,28.8135593220339
42402.17,42402.68,0.52,73.2431278737745,26.9230769230769
42514.91,42515.62,0.72,105.52438532115,26.3888888888889
42531.16,42532.73,1.58,137.497015056801,27.2151898734177
42532.9,42533.54,0.65,54.1020910359141,26.1538461538462
42533.66,42534.23,0.58,50.3552057438178,27.5862068965517
42534.71,42535.64,0.94,82.1840876558579,26.5957446808511
42538.7,42539.29,0.6,79.5373508536478,28.3333333333333
42540.07,42540.81,0.75,60.437914614171,25.3333333333333
42541.38,42541.97,0.6,61.3507528262812,26.6666666666667
42546.16,42547.22,1.07,48.0941204378327,27.1028037383178
42548.94,42550,1.07,70.8848484185558,26.1682242990654
42550.26,42551.62,1.37,84.483203128039,26.2773722627737
43138.15,43139.46,1.32,81.2428738642529,26.5151515151515
43641.92,43642.68,0.77,72.9035023678639,25.974025974026
43689.64,43690.28,0.65,60.842476353159,26.1538461538462
43690.48,43691.3,0.83,63.9494365333751,27.710843373494
43776.92,43777.41,0.5,93.6634826524253,26
43782.19,43783.08,0.9,88.076981799544,26.6666666666667
43783.17,43784.09,0.93,91.0836572771148,26.8817204301075
43962.48,43962.99,0.52,63.457798050709,26.9230769230769
44011.27,44011.77,0.51,98.8846301490677,27.4509803921569
44027.23,44027.79,0.57,72.9799765117665,29.8245614035088
44028.18,44028.67,0.5,52.4919003807672,24
44439.72,44440.33,0.62,58.7707640272996,29.0322580645161
44489.84,44490.79,0.96,74.1578680852102,26.0416666666667
44503.33,44504.05,0.73,87.9651646659892,27.3972602739726
44803.26,44804.25,1,85.3559963301654,27
