onset_s,offset_s,duration_s,peak_amp,freq_hz
10839.41,10839.99,0.59,23.6742828444226,25.4237288135593
10852.75,10853.36,0.62,11.8042743501893,27.4193548387097
10898.95,10899.69,0.75,16.7604764564668,26.6666666666667
10899.85,10900.47,0.63,18.3815747747509,28.5714285714286
10918.17,10918.72,0.56,20.2369147471717,25
10920.21,10920.7,0.5,9.82962954061244,28
10982.94,10983.95,1.02,23.6822179720329,27.4509803921569
10985.52,10986.12,0.61,9.34764789801048,26.2295081967213
11007.33,11008.13,0.81,16.0552815525692,24.6913580246914
11075.73,11076.39,0.67,18.9815915817452,25.3731343283582
11127.94,11128.43,0.5,17.7513457119954,26
11260.3,11260.93,0.64,19.7027385326314,25
11403.08,11403.58,0.51,8.24599423630876,27.4509803921569
11461.89,11462.42,0.54,17.4391648896563,25.9259259259259
11479.73,11480.53,0.81,32.0982907953871,25.9259259259259
11481.25,11481.77,0.53,17.2911124001215,24.5283018867925
11606.69,11607.47,0.79,42.618293309842,26.5822784810127
11678.15,11678.7,0.56,24.8203475918487,25
11766.01,11766.7,0.7,19.3036118357418,27.1428571428571
12374.46,12375.07,0.62,16.3145155650295,27.4193548387097
17994.89,17995.43,0.55,23.5127690063231,25.4545454545455
27900.01,27900.84,0.84,33.3457088017915,26.1904761904762
27901.6,27902.19,0.6,23.4000047214508,26.6666666666667
28110.74,28111.57,0.84,16.8185753328494,28.5714285714286
28124.85,28125.84,1,38.244020199864,27
28458.62,28459.17,0.56,34.1489598835286,26.7857142857143
28466.95,28467.45,0.51,8.03945852588437,25.4901960784314
28685.84,28686.51,0.68,8.54323021278169,25
28848.35,28848.94,0.6,21.7770134373458,25
28927.72,28928.28,0.57,15.2043065717183,24.5614035087719
28942.78,28943.6,0.83,19.398475824832,25.3012048192771
28945.48,28946.03,0.56,17.6865200157621,26.7857142857143
29083.77,29084.33,0.57,20.4938647790461,26.3157894736842
29167.34,29167.85,0.52,25.9883166370856,26.9230769230769
30512.36,30512.93,0.58,15.5894084415805,25.8620689655172
31171.77,31172.36,0.6,10.0302932306305,26.6666666666667
31644.4,31645.32,0.93,22.2681975436899,24.7311827956989
31734.48,31735.03,0.56,18.4772721814986,28.5714285714286
32370.13,32370.74,0.62,36.3829459093342,24.1935483870968
33843.85,33844.83,0.99,28.4121261309067,25.2525252525253
33845.52,33846.44,0.93,46.706061492512,25.8064516129032
36858.51,36859.06,0.56,28.2813574511127,25
37480.81,37481.41,0.61,30.5030559268747,27.8688524590164
37652.38,37652.91,0.54,49.3376054878049,27.7777777777778
37792.56,37793.57,1.02,165.706600516623,27.4509803921569
37793.73,37794.36,0.64,58.7037539426448,28.125
38278.68,38279.24,0.57,29.6311595516296,26.3157894736842
38376.83,38377.33,0.51,13.7823218598283,23.5294117647059
39243.32,39243.96,0.65,26.4866716286743,26.1538461538462
39252.49,39253.17,0.69,20.1819927149756,27.536231884058
39565.06,39565.69,0.64,13.7575816823491,26.5625
40040.08,40040.62,0.55,23.6289551224064,25.4545454545455
40091.67,40092.43,0.77,79.6440826947177,25.974025974026
40415.59,40416.21,0.63,17.1644664785472,26.984126984127
41052.99,41053.49,0.51,14.550313192936,27.4509803921569
41058.82,41059.31,0.5,20.2644625471346,26
41217.58,41218.09,0.52,20.3266571155603,25
41331.23,41331.81,0.59,25.1916921999009,25.4237288135593
41333.86,41334.87,1.02,17.8400761072916,27.4509803921569
41585.48,41586.14,0.67,18.8787668807944,26.865671641791
41666.32,41666.83,0.52,16.2534995124754,25
41749.76,41750.57,0.82,14.1467382995061,26.8292682926829
41836.7,41837.26,0.57,48.3854364337419,28.0701754385965
42066,42067.01,1.02,13.396421471126,25.4901960784314
42297.17,42297.72,0.56,76.2384855998495,25
42478.84,42479.63,0.8,12.1826788299241,26.25
42755.62,42756.22,0.61,33.5640756055743,27.8688524590164
43344.45,43345.04,0.6,23.9817875918538,26.6666666666667
43347.28,43348.2,0.93,24.3738636890839,25.8064516129032
44099.45,44099.96,0.52,29.9722829008552,26.9230769230769
44778.13,44778.63,0.51,11.1793925816455,25.4901960784314
44818.09,44818.76,0.68,33.1742323422678,26.4705882352941
45061.41,45062.28,0.88,36.5837457333487,25
45590.55,45591.05,0.51,30.3536399957598,27.4509803921569
46561.21,46561.87,0.67,15.3121045394313,26.865671641791
46672.37,46673,0.64,11.6540101010243,26.5625
47142,47142.74,0.75,15.0625323462242,25.3333333333333
47266.81,47267.44,0.64,11.1074749996735,26.5625
47323.51,47324.09,0.59,16.5277996720783,27.1186440677966
47733.45,47733.98,0.54,21.0511696641726,29.6296296296296
47934.28,47934.78,0.51,70.6808771974379,27.4509803921569
50472.81,50473.89,1.09,30.9071823650991,25.6880733944954
50474.66,50475.22,0.57,20.6099233390566,26.3157894736842
50629.2,50629.73,0.54,32.1015436471725,27.7777777777778
50829.96,50830.45,0.5,22.8241412996288,24
51154.93,51155.58,0.66,23.4507775905531,25.7575757575758
51156.2,51156.91,0.72,37.2823245591605,23.6111111111111
51618.51,51619.07,0.57,13.5998454875667,28.0701754385965
52380.88,52381.52,0.65,54.5456421943397,27.6923076923077
