onset_s,offset_s,duration_s,peak_amp,freq_hz
1387.56,1389.21,1.66,48.2316429456446,NaN
1800.01,1800.98,0.98,39.2786331133027,NaN
1815.03,1816.32,1.3,43.5045020575449,NaN
2015.91,2017.47,1.57,51.348802723737,NaN
2020.36,2022.18,1.83,52.3544818964847,NaN
2027.38,2028.7,1.33,53.0107450793434,NaN
2030.24,2031.33,1.1,51.0538584027366,NaN
2031.45,2032.34,0.9,32.306508246099,NaN
2034.62,2036.2,1.59,47.9604881664314,NaN
4943.68,4945.43,1.76,55.465690322992,NaN
5024.03,5025.85,1.83,49.7762262417931,NaN
5041.1,5042.89,1.8,56.4702235013982,NaN
5062.02,5063.88,1.87,52.9484101125689,NaN
5103.23,5104.88,1.66,44.3717743079149,NaN
5110.44,5111.28,0.85,36.8530159625902,NaN
8323.14,8324.99,1.86,64.7629638892917,NaN
8354.14,8355.93,1.8,48.5201863357995,NaN
8384.3,8386.14,1.85,55.2536405790518,NaN
8616.85,8618.47,1.63,63.6547324802945,NaN
8621.47,8623.21,1.75,47.4596981982172,NaN
8689.23,8691.13,1.91,71.1856251506907,NaN
8751.4,8753.12,1.73,54.4802904012926,NaN
14221.61,14223.46,1.86,59.74213771356,NaN
14226.63,14228.43,1.81,61.6149952317131,NaN
14233.22,14235.1,1.89,62.4313184550748,NaN
14353.03,14354.93,1.91,65.4263484187442,NaN
14368.36,14370,1.65,48.4112775373324,NaN
14396.66,14398.52,1.87,59.9991099864747,NaN
14447.17,14448,0.84,37.1587157941063,NaN
14507.69,14508.45,0.77,45.6534541281636,NaN
14537.37,14539.13,1.77,57.3326977374701,NaN
14579.68,14581.49,1.82,52.3411250097064,NaN
14583.7,14584.25,0.56,22.880086699144,NaN
14711.72,14713.19,1.48,50.5344694155537,NaN
14716.07,14717.76,1.7,52.4993863910009,NaN
14775.04,14775.98,0.95,37.3081439953125,NaN
14776.42,14777.17,0.76,19.9724559162721,NaN
14777.31,14778.5,1.2,63.1205173743318,NaN
14786.82,14788.56,1.75,54.720325634075,NaN
19412.42,19414.23,1.82,49.5525172779784,NaN
20043.69,20045.49,1.81,56.3439569571857,NaN
20076.75,20078.61,1.87,67.2192134213254,NaN
20103.97,20105.76,1.8,56.3620321603049,NaN
20115.31,20117.04,1.74,51.7859826911275,NaN
20162.61,20164.41,1.81,52.3571256363742,NaN
20172.66,20174.48,1.83,57.1333740943641,NaN
20205.88,20207.63,1.76,50.1508367584144,NaN
20212.7,20214.39,1.7,60.333696404655,NaN
20227.36,20229.16,1.81,55.0914177510098,NaN
20243.55,20244.45,0.91,19.0549888433652,NaN
20287.21,20289.06,1.86,68.8830634250257,NaN
20303.37,20305.08,1.72,46.9179128470595,NaN
20328.82,20330.2,1.39,52.9058922269535,NaN
20330.23,20330.95,0.73,20.4133422727113,NaN
20340.59,20342.21,1.63,65.219980800911,NaN
20344.24,20344.91,0.68,26.1229421497699,NaN
20368.3,20370.15,1.86,56.5827109308024,NaN
20398.68,20400.47,1.8,68.0194544822526,NaN
20447.7,20449.43,1.74,48.6293036583473,NaN
20472.48,20474.26,1.79,55.9132331327155,NaN
20493.69,20495.48,1.8,52.8378149656186,NaN
20501.99,20503.79,1.81,57.3082649959971,NaN
20515.31,20516.26,0.96,31.060986831707,NaN
20566.75,20567.55,0.81,49.1150606375591,NaN
20573.42,20575.12,1.71,48.8388013929566,NaN
20739.63,20740.6,0.98,40.5009622523095,NaN
20779.28,20780.06,0.79,21.4755476154568,NaN
20923.53,20924.44,0.92,19.6057358706479,NaN
20937.03,20938.87,1.85,63.6012005680454,NaN
20951.03,20952.8,1.78,54.5307272193995,NaN
20966.85,20967.71,0.87,41.2684746937244,NaN
21824.87,21826.6,1.74,63.7087943077122,NaN
21932.52,21934.19,1.68,50.2489737850424,NaN
21949.54,21951.25,1.72,52.445312300406,NaN
21956.31,21957.89,1.59,46.4584263643385,NaN
21963.34,21964.29,0.96,32.4235603851187,NaN
21975.68,21977.4,1.73,90.3676578461257,NaN
21981.06,21982.74,1.69,45.8604329376445,NaN
21993.52,21995.09,1.58,51.3487706241627,NaN
22017.86,22019.61,1.76,50.5600063404387,NaN
22053.3,22054.93,1.64,50.5520646204914,NaN
22061.28,22063.05,1.78,56.6365713866239,NaN
22072.2,22073.88,1.69,48.6744329226422,NaN
22091.9,22093.11,1.22,49.6932716580456,NaN
22095.28,22096.88,1.61,49.0613440063219,NaN
22140.22,22140.92,0.71,30.1147264075019,NaN
22157.91,22159.73,1.83,62.8704726728974,NaN
22201.54,22203.36,1.83,55.8739273104535,NaN
22234.17,22235.73,1.57,51.7786887191064,NaN
22239.05,22240.44,1.4,50.8415286518427,NaN
22316.88,22318.7,1.83,53.8607491385698,NaN
22324.31,22325.29,0.99,46.2209066277603,NaN
22397.81,22399.68,1.88,64.3036085019808,NaN
22407.66,22409.35,1.7,60.3629543194569,NaN
22413.42,22415.02,1.61,52.8215258546267,NaN
22419.52,22421.31,1.8,52.1879252030724,NaN
22434.05,22435.83,1.79,49.0418895871524,NaN
22449.47,22450.42,0.96,28.1471464766299,NaN
22450.69,22451.63,0.95,29.0406464690911,NaN
22528.63,22530.45,1.83,56.3462737326627,NaN
22531.37,22532.31,0.95,33.0835163300702,NaN
22541.93,22543.71,1.79,57.51657582832,NaN
22577.13,22578.86,1.74,50.3233320958566,NaN
22597.02,22598.01,1,36.7373282605874,NaN
22625.67,22627.34,1.68,48.4910836119733,NaN
22635.7,22637.17,1.48,52.7175539042063,NaN
22639.07,22640.72,1.66,53.5733116739239,NaN
22648.28,22649.96,1.69,50.0783145398802,NaN
22680.59,22682.2,1.62,51.7444364815828,NaN
22682.85,22684.55,1.71,55.4049588063282,NaN
22684.57,22685.14,0.58,21.8108547725109,NaN
22693.92,22695.45,1.54,52.2796461125766,NaN
22698.82,22700.35,1.54,46.3324875753542,NaN
22790.14,22791.26,1.13,51.5702105629904,NaN
22795.7,22797.43,1.74,64.0302941802598,NaN
22894.65,22896.1,1.46,45.2445562909352,NaN
22897.93,22898.88,0.96,34.7711976709572,NaN
22966.64,22968.16,1.53,56.9845133716567,NaN
22977.17,22979.01,1.85,54.8748924401311,NaN
23014.17,23015.7,1.54,52.19900281211,NaN
23068.16,23068.75,0.6,33.3355690149156,NaN
23080.99,23081.95,0.97,44.8022843032612,NaN
23082.33,23083.02,0.7,31.6234669311049,NaN
23088.21,23089.75,1.55,45.5204931470967,NaN
23130.13,23131.9,1.78,46.8975510769008,NaN
23157.34,23159.02,1.69,46.4169069263065,NaN
23241.5,23242.95,1.46,44.6729238206905,NaN
23257.01,23257.72,0.72,33.0331401209178,NaN
26641.75,26643.63,1.89,77.9436058645914,NaN
29068.44,29070.22,1.79,58.6802779926229,NaN
29245.34,29246.12,0.79,43.8267076471404,NaN
29285.04,29286.02,0.99,47.48020829195,NaN
29593.15,29594.83,1.69,51.3867383611014,NaN
29629.66,29630.86,1.21,50.3162021890031,NaN
29677.97,29679.37,1.41,49.6376814382319,NaN
29690.72,29692.25,1.54,45.7774505273297,NaN
29714.94,29715.59,0.66,31.1568107525951,NaN
29728.34,29730.03,1.7,60.589601273795,NaN
29732.64,29734.37,1.74,62.3906382620022,NaN
29800.87,29802.4,1.54,46.9338691993896,NaN
29964.32,29965.58,1.27,54.6598310443807,NaN
29966.57,29968.09,1.53,41.4294477305827,NaN
29982.09,29983.69,1.61,42.2405487993243,NaN
29993.35,29994.92,1.58,58.6808454135099,NaN
30100.68,30102.24,1.57,44.6650452995393,NaN
30156.1,30157.38,1.29,44.4588703493822,NaN
30183.99,30185.57,1.59,51.7516421065642,NaN
30268.81,30270.34,1.54,56.4621146443281,NaN
30371.24,30372.27,1.04,55.7447938927487,NaN
30382.01,30383.54,1.54,52.7931840062846,NaN
30401.74,30402.44,0.71,32.4217918339243,NaN
30409.45,30410.7,1.26,41.2874263454288,NaN
30410.89,30411.58,0.7,27.2542577819875,NaN
30422.47,30423.27,0.81,16.3965867319601,NaN
30423.52,30424.61,1.1,49.7790002600969,NaN
30486.92,30488.5,1.59,47.8586979715454,NaN
30495.96,30496.82,0.87,23.8520114184244,NaN
30497.01,30498.09,1.09,55.5706561639959,NaN
30531.04,30532.31,1.28,51.5892786043964,NaN
30558.85,30559.5,0.66,31.8724459238174,NaN
30567.12,30568.72,1.61,39.1731487888531,NaN
30589.83,30591.37,1.55,37.6644702561969,NaN
30600.99,30602.74,1.76,50.4895657725835,NaN
30635.34,30636.08,0.75,22.0950106875503,NaN
30652.7,30653.49,0.8,21.348827972298,NaN
30730.58,30731.84,1.27,55.319010830435,NaN
30748.72,30750.15,1.44,47.9489208651277,NaN
30798.93,30800.39,1.47,55.955992574682,NaN
30832.71,30834.32,1.62,46.1483891167179,NaN
30841.57,30842.41,0.85,39.8529313882892,NaN
30859.56,30861.03,1.48,47.228753454506,NaN
30877.32,30878.21,0.9,31.8294733257292,NaN
30909.74,30911.34,1.61,53.2633420387155,NaN
30916.22,30917.98,1.77,61.7373146238319,NaN
30921.99,30923.02,1.04,42.6486889241731,NaN
30951.77,30953.11,1.35,57.3142245046141,NaN
